car,time,circuit,goals_crossed,racing_line
4,9.0,0.0730000000000075,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.0, 0.9996516208218358, 0.004729337686362438, 0.9999849628087519]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.0, 0.5360939076410702, 0.24151259153273344]], [1390.0106125422235, 1152.3327687067729, 9, 126.63657704161673, [0.0, 0.5360939076410702, 0.24151259153273344, 0.9999941068717327]], [1385.9756442026305, 1144.2879548184046, 9, 116.63657704161673, [0.0, 0.5360939076410702, 0.24151259153273344]], [1380.147356600996, 1132.6676680907617, 13, 116.63657704161673, [0.0, 0.5360939076410702, 0.24151259153273344, 0.9999941068717327]]]"
18,9.0,0.0730000000000075,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0039781873330965185, 0.999999995197157, 0.00036261557894849206, 0.9990190043569753]], [1398.419576416417, 1162.1853798735392, 5, 126.63657704161673, [0.003978187275831648, 0.9986811622818037, 0.006808984689695874, 0.9992151134224033]], [1396.1779273388652, 1157.7160388244458, 5, 116.63657704161673, [0.003978187275831648, 0.9986811622818037, 0.006808984689695874]], [1392.1429589992722, 1149.6712249360776, 9, 116.63657704161673, [0.003978187275831648, 0.9986811622818037, 0.006808984689695874, 0.9992151134224033]], [1389.566258166667, 1141.047964948158, 9, 106.63657704161673, [0.003978187275831648, 0.9986811622818037, 0.006808984689695874]]]"
0,9.0,0.15200000000001523,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 0.8622185595872662, 0.2408117213504574, 0.0]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 0.24151259153273344, 0.0]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 0.24151259153273344, 0.0]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 0.24151259153273344, 0.0]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 0.24151259153273344, 0.0]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 0.24151259153273344, 0.0]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 0.24151259153273344, 0.0]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0, 0.24151259153273344, 0.0]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.0, 0.24151259153273344, 0.0]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.0, 0.24151259153273344, 0.0]]]"
1,9.0,0.15200000000001523,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.9268080298503256, 0.9993369538789779, 0.018913362406591694, 5.0984495379772507e-05]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.4939765437163418, 0.6410213909063199, 0.0023681124968746065]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.4939765437163418, 0.6410213909063199, 0.0023681124968746065]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.4939765437163418, 0.6410213909063199, 0.0023681124968746065]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.4939765437163418, 0.6410213909063199, 0.0023681124968746065]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.4939765437163418, 0.6410213909063199, 0.0023681124968746065]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.4939765437163418, 0.6410213909063199, 0.0023681124968746065]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.4939765437163418, 0.6410213909063199, 0.0023681124968746065]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.4939765437163418, 0.6410213909063199, 0.0023681124968746065]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.4939765437163418, 0.6410213909063199, 0.0023681124968746065]]]"
8,9.0,0.15200000000001523,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 0.9992023686407944, 0.5220268212267108, 0.0]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 0.36672765391058665, 0.0]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 0.36672765391392564, 0.0]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 0.3667276599544889, 0.0]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 0.6260680972310414, 0.0]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 0.6450636250681198, 0.0]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 0.64506362893453, 0.0]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0, 0.64506362893453, 0.0]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.0, 0.64506362893453, 0.0]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.0, 0.64506362893453, 0.0]]]"
10,9.0,0.15200000000001523,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 0.9999999045944181, 0.024295423078560887, 0.0]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 0.6967090740244136, 0.0]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 0.6967090740244136, 0.0]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 0.6967090740244136, 0.0]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 0.6967090740244136, 0.0]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 0.6967090740244136, 0.0]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 0.6967090740244136, 0.0]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0, 0.6967090740244136, 0.0]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.0, 0.6967090740244136, 0.0]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.0, 0.6967090740244136, 0.0]]]"
13,9.0,0.15200000000001523,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 0.8610498533676709, 0.06251978493296688, 0.0]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 0.06250617225554395, 0.0]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 0.06250617225554395, 0.0]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 0.06250617225554395, 0.0]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 0.06250617225554395, 0.0]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 0.06250617225554395, 0.0]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 0.06250617225554395, 0.0]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0, 0.06250617225554395, 0.0]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.0, 0.06250617225554395, 0.0]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.0, 0.06250617225554395, 0.0]]]"
17,9.0,0.15200000000001523,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [2.238795749348179e-05, 0.9999999850661765, 0.17013424465770718, 0.0002029930436695636]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [2.234883476976557e-05, 0.16943423962007664, 0.00020245141860063373]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.00012263584089961956, 0.2284744100308751, 1.2523086562268484e-05]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.00014364416566868475, 0.28818231985287546, 1.352717515934058e-05]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.006754197634701882, 0.9987988279772615, 8.875226854132489e-05]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.00012263584089961956, 0.2284744100308751, 1.2523086562268484e-05]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.00012263584089961956, 0.2284744100308751, 1.2523086562268484e-05]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.00012263584089961956, 0.2284744100308751, 1.2523086562268484e-05]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.00012263584089961956, 0.2284744100308751, 1.2523086562268484e-05]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.00012263584089961956, 0.2284744100308751, 1.2523086562268484e-05]]]"
19,9.0,0.15200000000001523,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.013448418150961445, 0.9999997222909097, 0.8062885012384623, 0.0018007897951495665]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.39111424242484205, 0.9999133682863452, 0.23100024341190306]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.39111424242484205, 0.9999133682863452, 0.23100024341190306]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.39111424242484205, 0.9999133682863452, 0.23100024341190306]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.39111424242484205, 0.9999133682863452, 0.23100024341190306]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.39111424242484205, 0.9999133682863452, 0.23100024341190306]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.39111424242484205, 0.9999133682863452, 0.23100024341190306]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.39111424242484205, 0.9999133682863452, 0.23100024341190306]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.39111424242484205, 0.9999133682863452, 0.23100024341190306]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.39111424242484205, 0.9999133682863452, 0.23100024341190306]]]"
23,9.0,0.15200000000001523,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.00022826987735051626, 0.9999996781664814, 0.9876782665595801, 0.8768895172580483]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.004021056063780872, 0.9964783911866042, 0.6416801057575742]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.004021056063780872, 0.9964783911866042, 0.6416801057575742]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.004021056063780872, 0.9964783911866042, 0.6416801057575742]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.004021056063780872, 0.9964783911866042, 0.6416801057575742]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.004021056063780872, 0.9964783911866042, 0.6416801057575742]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.004021056063780872, 0.9964783911866042, 0.6416801057575742]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.004021056063780872, 0.9964783911866042, 0.6416801057575742]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.004021056063780872, 0.9964783911866042, 0.6416801057575742]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.004021056063780872, 0.9964783911866042, 0.6416801057575742]]]"
