car,racing_line
9,"[[849.3185165257813, 914.8236190979496], [869.6029588778517, 909.3884191507967], [890.8533270562112, 903.6944001585413], [913.0696210608598, 897.7415621211833], [932.988205347902, 886.2415621211833], [949.2516613151926, 869.9781061538927]]"
4,"[[850.0, 920.0], [871.0, 920.0], [893.0, 920.0], [916.0, 920.0], [940.0, 920.0], [965.0, 920.0], [991.0, 920.0], [1018.0, 920.0], [1046.0, 920.0], [1075.0, 920.0], [1105.0, 920.0]]"
8,"[[850.0, 920.0], [871.0, 920.0], [893.0, 920.0], [916.0, 920.0], [940.0, 920.0], [965.0, 920.0], [991.0, 920.0], [1018.0, 920.0], [1046.0, 920.0], [1075.0, 920.0], [1105.0, 920.0]]"
5,"[[849.3185165257813, 914.8236190979496], [869.6029588778517, 909.3884191507967], [890.8533270562112, 903.6944001585413], [913.0696210608598, 897.7415621211833], [936.2518408917974, 891.5299050387227], [960.3999865490241, 885.0594289111598], [985.5140580325399, 878.3301337384943], [1011.5940553423447, 871.3420195207262], [1033.8103493469932, 865.3891814833682], [1052.1629400464856, 860.4716196264203], [1066.6518274408215, 856.5893339498825], [1082.1066406614466, 852.4482292282422], [1098.5273797083607, 848.0483054614994], [1115.914044581564, 843.389562649654], [1134.2666352810563, 838.472000792706], [1153.5851518068378, 833.2956198906556], [1169.0399650274628, 829.1545151690153], [1180.6310749429317, 826.0486866277851], [1192.2221848584006, 822.9428580865548], [1203.8132947738695, 819.8370295453245], [1215.4044046893384, 816.7312010040943], [1226.9955146048073, 813.625372462864], [1238.5866245202762, 810.5195439216337], [1250.1777344357452, 807.4137153804035], [1261.768844351214, 804.3078868391732], [1273.359954266683, 801.2020582979429], [1285.916990008441, 797.8374107116101], [1299.4399515764878, 794.2139440801749]]"
6,"[[849.3185165257813, 914.8236190979496], [869.6029588778517, 909.3884191507967], [890.8533270562112, 903.6944001585413], [913.0696210608598, 897.7415621211833], [936.2518408917974, 891.5299050387227], [955.5703574175787, 886.3535241366724], [971.0251706382038, 882.2124194150321], [982.6162805536726, 879.1065908738018], [994.2073904691414, 876.0007623325715], [1005.7985003846102, 872.8949337913413], [1017.389610300079, 869.789105250111], [1029.9466460418369, 866.4244576637782], [1043.4696076098837, 862.800991032343], [1057.9584950042197, 858.9187053558052], [1073.4133082248447, 854.7776006341649], [1089.834047271759, 850.377676867422], [1107.2207121449621, 845.7189340555766], [1125.5733028444545, 840.8013721986287], [1144.891819370236, 835.6249912965783], [1160.346632590861, 831.483886574938], [1171.9377425063299, 828.3780580337077], [1183.5288524217988, 825.2722294924774], [1195.1199623372677, 822.1664009512472], [1206.7110722527366, 819.0605724100169], [1218.3021821682055, 815.9547438687866], [1229.8932920836744, 812.8489153275564], [1241.4844019991433, 809.7430867863261], [1253.0755119146122, 806.6372582450958], [1264.666621830081, 803.5314297038656], [1276.25773174555, 800.4256011626353], [1287.848841661019, 797.319772621405], [1300.405877402777, 793.9551250350722]]"
3,"[[849.3185165257813, 914.8236190979496], [864.7733297464064, 910.6825143763093], [876.3644396618752, 907.576685835079], [887.955549577344, 904.4708572938488], [899.5466594928128, 901.3650287526185], [911.1377694082815, 898.2592002113882], [922.7288793237503, 895.153371670158], [934.3199892392191, 892.0475431289277], [945.9110991546879, 888.9417145876974], [957.5022090701567, 885.8358860464672], [969.0933189856255, 882.7300575052369], [980.6844289010943, 879.6242289640066], [992.2755388165631, 876.5184004227764], [1003.8666487320319, 873.4125718815461], [1015.4577586475007, 870.3067433403158], [1027.0488685629696, 867.2009147990856], [1038.6399784784385, 864.0950862578553], [1050.2310883939074, 860.989257716625], [1061.8221983093763, 857.8834291753948], [1073.4133082248452, 854.7776006341645], [1085.004418140314, 851.6717720929342], [1096.595528055783, 848.565943551704], [1108.186637971252, 845.4601150104737], [1119.7777478867208, 842.3542864692434], [1131.3688578021897, 839.2484579280132], [1142.9599677176586, 836.1426293867829], [1154.5510776331275, 833.0368008455526], [1166.1421875485964, 829.9309723043224], [1177.7332974640653, 826.8251437630921], [1189.3244073795343, 823.7193152218618], [1200.9155172950032, 820.6134866806316], [1212.506627210472, 817.5076581394013], [1224.097737125941, 814.401829598171], [1235.6888470414099, 811.2960010569408], [1247.2799569568788, 808.1901725157105], [1258.8710668723477, 805.0843439744802], [1270.4621767878166, 801.97851543325], [1282.0532867032855, 798.8726868920197], [1293.6443966187544, 795.7668583507894]]"
0,"[[849.3185165257813, 914.8236190979496], [869.6029588778517, 909.3884191507967], [890.8533270562112, 903.6944001585413], [913.0696210608598, 897.7415621211833], [936.2518408917974, 891.5299050387227], [955.5703574175787, 886.3535241366724], [971.0251706382038, 882.2124194150321], [982.6162805536726, 879.1065908738018], [994.2073904691414, 876.0007623325715], [1005.7985003846102, 872.8949337913413], [1017.389610300079, 869.789105250111], [1028.9807202155478, 866.6832767088807], [1040.5718301310167, 863.5774481676505], [1052.1629400464856, 860.4716196264202], [1063.7540499619545, 857.3657910851899], [1076.3110857037125, 854.0011434988571], [1089.8340472717593, 850.3776768674219], [1104.3229346660953, 846.4953911908841], [1119.7777478867204, 842.3542864692438], [1136.1984869336345, 837.9543627025009], [1153.5851518068378, 833.2956198906555], [1167.1081133748846, 829.6721532592203], [1176.7673716377753, 827.0839628081951], [1186.426629900666, 824.4957723571699], [1196.0858881635568, 821.9075819061447], [1205.7451464264475, 819.3193914551196], [1215.4044046893382, 816.7312010040944], [1225.063662952229, 814.1430105530692], [1235.063662952229, 814.1430105530692], [1244.7229212151196, 816.7312010040944], [1254.3821794780104, 819.3193914551196], [1264.041437740901, 821.9075819061447], [1273.7006960037918, 824.4957723571699], [1283.3599542666825, 827.0839628081951], [1292.020208304527, 832.0839628081951], [1300.6804623423714, 837.0839628081951], [1309.3407163802158, 842.0839628081951], [1318.0009704180602, 847.0839628081951], [1326.6612244559046, 852.0839628081951], [1335.321478493749, 857.0839628081951], [1343.9817325315935, 862.0839628081951]]"
7,"[[849.3185165257813, 914.8236190979496], [864.7733297464064, 910.6825143763093], [876.3644396618752, 907.576685835079], [887.955549577344, 904.4708572938488], [899.5466594928128, 901.3650287526185], [911.1377694082815, 898.2592002113882], [922.7288793237503, 895.153371670158], [934.3199892392191, 892.0475431289277], [945.9110991546879, 888.9417145876974], [957.5022090701567, 885.8358860464672], [969.0933189856255, 882.7300575052369], [980.6844289010943, 879.6242289640066], [992.2755388165631, 876.5184004227764], [1003.8666487320319, 873.4125718815461], [1015.4577586475007, 870.3067433403158], [1027.0488685629696, 867.2009147990856], [1038.6399784784385, 864.0950862578553], [1050.2310883939074, 860.989257716625], [1061.8221983093763, 857.8834291753948], [1073.4133082248452, 854.7776006341645], [1085.004418140314, 851.6717720929342], [1096.595528055783, 848.565943551704], [1108.186637971252, 845.4601150104737], [1119.7777478867208, 842.3542864692434], [1132.3347836284788, 838.9896388829106], [1145.8577451965257, 835.3661722514754], [1155.5170034594164, 832.7779818004502], [1165.1762617223071, 830.189791349425], [1174.8355199851978, 827.6016008983999], [1184.4947782480886, 825.0134104473747], [1194.1540365109793, 822.4252199963495], [1203.81329477387, 819.8370295453243], [1213.4725530367607, 817.2488390942991], [1223.1318112996514, 814.6606486432739], [1232.7910695625421, 812.0724581922487], [1242.4503278254329, 809.4842677412236], [1252.1095860883236, 806.8960772901984], [1261.7688443512143, 804.3078868391732], [1271.428102614105, 801.719696388148], [1281.0873608769957, 799.1315059371228], [1290.7466191398864, 796.5433154860976]]"
1,"[[849.3185165257813, 914.8236190979496], [869.6029588778517, 909.3884191507967], [890.8533270562112, 903.6944001585413], [908.2399919294145, 899.0356573466959], [921.7629534974615, 895.4121907152606], [931.4222117603522, 892.8240002642355], [941.0814700232429, 890.2358098132103], [950.7407282861336, 887.6476193621851], [960.3999865490243, 885.0594289111599], [970.059244811915, 882.4712384601347], [979.7185030748058, 879.8830480091095], [989.3777613376965, 877.2948575580843], [999.0370196005872, 874.7066671070592], [1008.6962778634779, 872.118476656034], [1018.3555361263686, 869.5302862050088], [1028.0147943892594, 866.9420957539836], [1037.67405265215, 864.3539053029584], [1047.3333109150408, 861.7657148519332], [1056.9925691779315, 859.177524400908], [1066.6518274408222, 856.5893339498829], [1076.311085703713, 854.0011434988577], [1085.9703439666037, 851.4129530478325], [1096.5955280557835, 848.5659435517048], [1108.1866379712524, 845.4601150104745], [1120.7436737130104, 842.0954674241417], [1134.2666352810572, 838.4720007927065], [1148.7555226753932, 834.5897151161687], [1159.380706764573, 831.742705620041], [1170.0058908537528, 828.8956961239132], [1180.6310749429326, 826.0486866277855], [1191.2562590321124, 823.2016771316578], [1201.8814431212922, 820.3546676355301], [1212.506627210472, 817.5076581394023], [1223.1318112996519, 814.6606486432746], [1233.7569953888317, 811.8136391471469], [1244.3821794780115, 808.9666296510192], [1255.0073635671913, 806.1196201548914], [1265.6325476563711, 803.2726106587637], [1276.257731745551, 800.425601162636], [1286.8829158347307, 797.5785916665083], [1297.5080999239105, 794.7315821703805], [1308.5080999239105, 794.7315821703805]]"
2,"[[849.3185165257813, 914.8236190979496], [869.6029588778517, 909.3884191507967], [890.8533270562112, 903.6944001585413], [908.2399919294145, 899.0356573466959], [921.7629534974615, 895.4121907152606], [931.4222117603522, 892.8240002642355], [941.0814700232429, 890.2358098132103], [950.7407282861336, 887.6476193621851], [960.3999865490243, 885.0594289111599], [970.059244811915, 882.4712384601347], [979.7185030748058, 879.8830480091095], [989.3777613376965, 877.2948575580843], [999.0370196005872, 874.7066671070592], [1008.6962778634779, 872.118476656034], [1018.3555361263686, 869.5302862050088], [1028.0147943892594, 866.9420957539836], [1037.67405265215, 864.3539053029584], [1047.3333109150408, 861.7657148519332], [1056.9925691779315, 859.177524400908], [1066.6518274408222, 856.5893339498829], [1076.311085703713, 854.0011434988577], [1085.9703439666037, 851.4129530478325], [1096.5955280557835, 848.5659435517048], [1108.1866379712524, 845.4601150104745], [1120.7436737130104, 842.0954674241417], [1134.2666352810572, 838.4720007927065], [1148.7555226753932, 834.5897151161687], [1159.380706764573, 831.742705620041], [1170.0058908537528, 828.8956961239132], [1180.6310749429326, 826.0486866277855], [1191.2562590321124, 823.2016771316578], [1201.8814431212922, 820.3546676355301], [1212.506627210472, 817.5076581394023], [1223.1318112996519, 814.6606486432746], [1233.7569953888317, 811.8136391471469], [1244.3821794780115, 808.9666296510192], [1255.0073635671913, 806.1196201548914], [1265.6325476563711, 803.2726106587637], [1276.257731745551, 800.425601162636], [1286.8829158347307, 797.5785916665083], [1297.5080999239105, 794.7315821703805], [1308.1332840130904, 791.8845726742528]]"
