car,racing_line
50,"[[1400.5459736949003, 1165.6267529340726, 2, 136.63657704161673, 3], [1398.7860696404077, 1164.6766278270575, 2, 151.63657704161673, 0], [1396.8402223894568, 1164.2143741348416, 2, 166.63657704161673, 0], [1394.8410382165355, 1164.2714936826394, 2, 181.63657704161673, 0], [1392.9247582192202, 1164.8440938676629, 2, 196.63657704161673, 0], [1391.2219737125254, 1165.8931529335691, 2, 211.63657704161673, 0]]"
63,"[[1401.1200479727538, 1166.5249374464925, 1, 151.63657704161673, 0], [1400.1471243472783, 1166.2938106003846, 1, 166.63657704161673, 0], [1399.1475322608176, 1166.3223703742835, 1, 181.63657704161673, 0], [1398.1893922621598, 1166.6086704667953, 1, 196.63657704161673, 0], [1397.3380000088123, 1167.1331999997483, 1, 211.63657704161673, 0], [1395.6352155021175, 1168.1822590656545, 2, 211.63657704161673, 3]]"
87,"[[1400.5459736949003, 1165.6267529340726, 2, 136.63657704161673, 3], [1398.7860696404077, 1164.6766278270575, 2, 151.63657704161673, 0], [1396.8402223894568, 1164.2143741348416, 2, 166.63657704161673, 0], [1394.8410382165355, 1164.2714936826394, 2, 181.63657704161673, 0], [1391.8422619571534, 1164.3571730043361, 3, 181.63657704161673, 3], [1387.8438936113105, 1164.4714120999317, 4, 181.63657704161673, 3]]"
88,"[[1400.5459736949003, 1165.6267529340726, 2, 136.63657704161673, 3], [1398.7860696404077, 1164.6766278270575, 2, 151.63657704161673, 0], [1396.8402223894568, 1164.2143741348416, 2, 166.63657704161673, 0], [1394.8410382165355, 1164.2714936826394, 2, 181.63657704161673, 0], [1392.9247582192202, 1164.8440938676629, 2, 196.63657704161673, 0], [1391.2219737125254, 1165.8931529335691, 2, 211.63657704161673, 0]]"
89,"[[1400.5459736949003, 1165.6267529340726, 2, 136.63657704161673, 3], [1398.7860696404077, 1164.6766278270575, 2, 151.63657704161673, 0], [1396.8402223894568, 1164.2143741348416, 2, 166.63657704161673, 0], [1394.8410382165355, 1164.2714936826394, 2, 181.63657704161673, 0], [1391.8422619571534, 1164.3571730043361, 3, 181.63657704161673, 3], [1387.8438936113105, 1164.4714120999317, 4, 181.63657704161673, 3]]"
108,"[[1400.5459736949003, 1165.6267529340726, 2, 136.63657704161673, 3], [1398.7860696404077, 1164.6766278270575, 2, 151.63657704161673, 0], [1396.8402223894568, 1164.2143741348416, 2, 166.63657704161673, 0], [1394.8410382165355, 1164.2714936826394, 2, 181.63657704161673, 0], [1391.8422619571534, 1164.3571730043361, 3, 181.63657704161673, 3], [1387.8438936113105, 1164.4714120999317, 4, 181.63657704161673, 3]]"
143,"[[1400.5459736949003, 1165.6267529340726, 2, 136.63657704161673, 3], [1398.7860696404077, 1164.6766278270575, 2, 151.63657704161673, 0], [1396.8402223894568, 1164.2143741348416, 2, 166.63657704161673, 0], [1394.8410382165355, 1164.2714936826394, 2, 181.63657704161673, 0], [1392.9247582192202, 1164.8440938676629, 2, 196.63657704161673, 0], [1391.2219737125254, 1165.8931529335691, 2, 211.63657704161673, 0]]"
167,"[[1401.1200479727538, 1166.5249374464925, 1, 151.63657704161673, 0], [1400.1471243472783, 1166.2938106003846, 1, 166.63657704161673, 0], [1398.2012770963274, 1165.8315569081687, 2, 166.63657704161673, 3], [1395.2825062199013, 1165.138176369845, 3, 166.63657704161673, 3], [1391.3908117179997, 1164.2136689854135, 4, 166.63657704161673, 3], [1386.5261935906226, 1163.0580347548741, 5, 166.63657704161673, 3]]"
266,"[[1400.5459736949003, 1165.6267529340726, 2, 136.63657704161673, 3], [1398.7860696404077, 1164.6766278270575, 2, 151.63657704161673, 0], [1396.8402223894568, 1164.2143741348416, 2, 166.63657704161673, 0], [1394.8410382165355, 1164.2714936826394, 2, 181.63657704161673, 0], [1392.9247582192202, 1164.8440938676629, 2, 196.63657704161673, 0], [1391.2219737125254, 1165.8931529335691, 2, 211.63657704161673, 0]]"
67,"[[1401.2729868474503, 1166.3133764670363, 1, 136.63657704161673, 2], [1400.393034820204, 1165.8383139135287, 1, 151.63657704161673, 0], [1399.4201111947286, 1165.607187067421, 1, 166.63657704161673, 0], [1398.4205191082679, 1165.6357468413198, 1, 181.63657704161673, 0], [1396.4213349353465, 1165.6928663891176, 2, 181.63657704161673, 3], [1393.4225586759644, 1165.7785457108143, 3, 181.63657704161673, 3], [1389.4241903301215, 1165.89278480641, 4, 181.63657704161673, 3]]"
