car,racing_line
3,"[[1391.5094093409377, 1149.9721549330518, 20, 121.63657704161673, 1], [1383.116936813688, 1136.3498788794932, 16, 121.63657704161673, 2], [1378.5361353335009, 1121.0196389009698, 16, 106.63657704161673, 1]]"
6,"[[1391.5094093409377, 1149.9721549330518, 20, 121.63657704161673, 1], [1383.116936813688, 1136.3498788794932, 16, 121.63657704161673, 2], [1378.5361353335009, 1121.0196389009698, 16, 106.63657704161673, 1]]"
8,"[[1391.5094093409377, 1149.9721549330518, 20, 121.63657704161673, 1], [1383.116936813688, 1136.3498788794932, 16, 121.63657704161673, 2], [1376.8225824182507, 1126.1331718393242, 12, 121.63657704161673, 2]]"
5,"[[1386.732723796454, 1152.580905807762, 21, 136.63657704161673, 3], [1374.373500203107, 1140.9083057473788, 17, 136.63657704161673, 2], [1364.9223292199592, 1131.9821998188504, 13, 136.63657704161673, 2], [1355.4711582368116, 1123.056093890322, 13, 136.63657704161673, 2], [1346.0199872536639, 1114.1299879617936, 13, 136.63657704161673, 2], [1336.5688162705162, 1105.2038820332652, 13, 136.63657704161673, 2], [1327.1176452873685, 1096.2777761047369, 13, 136.63657704161673, 2], [1316.9394611516711, 1086.6650466432448, 14, 136.63657704161673, 3], [1306.0342638634238, 1076.365693648789, 15, 136.63657704161673, 3], [1294.4020534226268, 1065.3797171213694, 16, 136.63657704161673, 3], [1282.0428298292798, 1053.707117060986, 17, 136.63657704161673, 3]]"
4,"[[1390.367789559203, 1156.0140234725804, 16, 136.63657704161673, 2], [1381.6436317286052, 1147.7745410770158, 12, 136.63657704161673, 2], [1372.9194738980075, 1139.5350586814511, 12, 136.63657704161673, 2], [1364.1953160674097, 1131.2955762858865, 12, 136.63657704161673, 2], [1355.471158236812, 1123.0560938903218, 12, 136.63657704161673, 2], [1346.7470004062143, 1114.8166114947571, 12, 136.63657704161673, 2], [1338.0228425756166, 1106.5771290991925, 12, 136.63657704161673, 2], [1329.2986847450188, 1098.3376467036278, 12, 136.63657704161673, 2], [1320.574526914421, 1090.0981643080631, 12, 136.63657704161673, 2], [1311.8503690838234, 1081.8586819124985, 12, 136.63657704161673, 2], [1303.1262112532256, 1073.6191995169338, 12, 136.63657704161673, 2], [1294.402053422628, 1065.3797171213691, 12, 136.63657704161673, 2], [1285.6778955920302, 1057.1402347258045, 12, 136.63657704161673, 2]]"
7,"[[1390.367789559203, 1156.0140234725804, 16, 136.63657704161673, 2], [1381.6436317286052, 1147.7745410770158, 12, 136.63657704161673, 2], [1372.9194738980075, 1139.5350586814511, 12, 136.63657704161673, 2], [1364.1953160674097, 1131.2955762858865, 12, 136.63657704161673, 2], [1355.471158236812, 1123.0560938903218, 12, 136.63657704161673, 2], [1346.7470004062143, 1114.8166114947571, 12, 136.63657704161673, 2], [1338.0228425756166, 1106.5771290991925, 12, 136.63657704161673, 2], [1329.2986847450188, 1098.3376467036278, 12, 136.63657704161673, 2], [1320.574526914421, 1090.0981643080631, 12, 136.63657704161673, 2], [1311.1233559312734, 1081.1720583795347, 13, 136.63657704161673, 3], [1300.945171795576, 1071.5593289180426, 14, 136.63657704161673, 3], [1293.675040270078, 1064.6930935884054, 10, 136.63657704161673, 2], [1286.4049087445799, 1057.8268582587682, 10, 136.63657704161673, 2]]"
9,"[[1390.367789559203, 1156.0140234725804, 16, 136.63657704161673, 2], [1381.6436317286052, 1147.7745410770158, 12, 136.63657704161673, 2], [1372.9194738980075, 1139.5350586814511, 12, 136.63657704161673, 2], [1364.1953160674097, 1131.2955762858865, 12, 136.63657704161673, 2], [1355.471158236812, 1123.0560938903218, 12, 136.63657704161673, 2], [1346.7470004062143, 1114.8166114947571, 12, 136.63657704161673, 2], [1338.0228425756166, 1106.5771290991925, 12, 136.63657704161673, 2], [1329.2986847450188, 1098.3376467036278, 12, 136.63657704161673, 2], [1320.574526914421, 1090.0981643080631, 12, 136.63657704161673, 2], [1311.8503690838234, 1081.8586819124985, 12, 136.63657704161673, 2], [1303.1262112532256, 1073.6191995169338, 12, 136.63657704161673, 2], [1294.402053422628, 1065.3797171213691, 12, 136.63657704161673, 2], [1285.6778955920302, 1057.1402347258045, 12, 136.63657704161673, 2]]"
2,"[[1390.367789559203, 1156.0140234725804, 16, 136.63657704161673, 2], [1381.6436317286052, 1147.7745410770158, 12, 136.63657704161673, 2], [1372.9194738980075, 1139.5350586814511, 12, 136.63657704161673, 2], [1364.1953160674097, 1131.2955762858865, 12, 136.63657704161673, 2], [1355.471158236812, 1123.0560938903218, 12, 136.63657704161673, 2], [1346.7470004062143, 1114.8166114947571, 12, 136.63657704161673, 2], [1338.0228425756166, 1106.5771290991925, 12, 136.63657704161673, 2], [1329.2986847450188, 1098.3376467036278, 12, 136.63657704161673, 2], [1320.574526914421, 1090.0981643080631, 12, 136.63657704161673, 2], [1311.8503690838234, 1081.8586819124985, 12, 136.63657704161673, 2], [1303.1262112532256, 1073.6191995169338, 12, 136.63657704161673, 2], [1292.5667869262702, 1067.9184488748429, 12, 151.63657704161673, 0], [1282.0073625993148, 1062.217698232752, 12, 151.63657704161673, 2], [1271.4479382723594, 1056.516947590661, 12, 151.63657704161673, 2], [1260.888513945404, 1050.81619694857, 12, 151.63657704161673, 2], [1250.3290896184485, 1045.115446306479, 12, 151.63657704161673, 2], [1239.769665291493, 1039.414695664388, 12, 151.63657704161673, 2], [1229.2102409645377, 1033.7139450222971, 12, 151.63657704161673, 2], [1218.6508166375822, 1028.0131943802062, 12, 151.63657704161673, 2], [1208.0913923106268, 1022.3124437381152, 12, 151.63657704161673, 2], [1196.652015956425, 1016.1366305425167, 13, 151.63657704161673, 3], [1184.332687574977, 1009.4857547934106, 14, 151.63657704161673, 3], [1174.1545034392796, 999.8730253319186, 14, 136.63657704161673, 1], [1166.8843719137815, 993.0067900022814, 10, 136.63657704161673, 2], [1159.6142403882834, 986.1405546726442, 10, 136.63657704161673, 2], [1152.3441088627853, 979.2743193430069, 10, 136.63657704161673, 2], [1145.0739773372873, 972.4080840133697, 10, 136.63657704161673, 2], [1137.8038458117892, 965.5418486837325, 10, 136.63657704161673, 2], [1130.5337142862911, 958.6756133540953, 10, 136.63657704161673, 2], [1123.263582760793, 951.809378024458, 10, 136.63657704161673, 2], [1115.993451235295, 944.9431426948208, 10, 136.63657704161673, 2], [1108.723319709797, 938.0769073651836, 10, 136.63657704161673, 2], [1101.4531881842988, 931.2106720355464, 10, 136.63657704161673, 2], [1094.1830566588008, 924.3444367059092, 10, 136.63657704161673, 2], [1086.9129251333027, 917.478201376272, 10, 136.63657704161673, 2], [1079.6427936078046, 910.6119660466347, 10, 136.63657704161673, 2], [1072.3726620823065, 903.7457307169975, 10, 136.63657704161673, 2], [1063.5731418098437, 898.9951051819218, 10, 151.63657704161673, 0], [1054.773621537381, 894.244479646846, 10, 151.63657704161673, 2], [1045.974101264918, 889.4938541117702, 10, 151.63657704161673, 2], [1037.1745809924553, 884.7432285766945, 10, 151.63657704161673, 2], [1028.3750607199925, 879.9926030416187, 10, 151.63657704161673, 2], [1019.5755404475295, 875.241977506543, 10, 151.63657704161673, 2], [1010.7760201750666, 870.4913519714672, 10, 151.63657704161673, 2], [1001.0965478753574, 865.2656638828838, 11, 151.63657704161673, 3], [993.0994031973094, 857.712805020283, 11, 136.63657704161673, 1], [984.3752453667115, 849.4733226247184, 12, 136.63657704161673, 3], [978.0808909712741, 839.2566155845494, 12, 121.63657704161673, 1], [974.6452898611337, 827.758935600657, 12, 106.63657704161673, 1], [974.3025725743472, 815.7638305631286, 12, 91.63657704161673, 1], [973.9598552875607, 803.7687255256003, 12, 91.63657704161673, 2], [973.6171380007742, 791.773620488072, 12, 91.63657704161673, 2], [973.2744207139876, 779.7785154505436, 12, 91.63657704161673, 2], [972.9317034272011, 767.7834104130153, 12, 91.63657704161673, 2], [972.5604263665157, 754.7887132890263, 13, 91.63657704161673, 3], [975.5650753659182, 742.1407061578459, 13, 76.63657704161673, 1], [978.5697243653208, 729.4926990266655, 13, 76.63657704161673, 2], [981.5743733647233, 716.8446918954851, 13, 76.63657704161673, 2], [984.5790223641259, 704.1966847643047, 13, 76.63657704161673, 2], [987.5836713635284, 691.5486776331243, 13, 76.63657704161673, 2], [990.588320362931, 678.9006705019439, 13, 76.63657704161673, 2], [993.5929693623335, 666.2526633707635, 13, 76.63657704161673, 2], [996.5976183617361, 653.604656239583, 13, 76.63657704161673, 2], [996.2263413010506, 640.609959115594, 13, 91.63657704161673, 0], [995.8550642403652, 627.615261991605, 13, 91.63657704161673, 2], [995.4837871796798, 614.620564867616, 13, 91.63657704161673, 2], [991.7618859770278, 602.1647448850658, 13, 106.63657704161673, 0], [988.0399847743757, 589.7089249025156, 13, 106.63657704161673, 2], [981.2211008459852, 578.6408256089992, 13, 121.63657704161673, 0], [974.4022169175947, 567.5727263154828, 13, 121.63657704161673, 2], [967.5833329892042, 556.5046270219664, 13, 121.63657704161673, 2], [960.7644490608137, 545.43652772845, 13, 121.63657704161673, 2], [951.313278077666, 536.5104217999217, 13, 136.63657704161673, 0], [941.8621070945184, 527.5843158713934, 13, 136.63657704161673, 2], [932.4109361113707, 518.6582099428651, 13, 136.63657704161673, 2], [922.959765128223, 509.7321040143368, 13, 136.63657704161673, 2], [913.5085941450753, 500.8059980858085, 13, 136.63657704161673, 2], [904.0574231619277, 491.87989215728015, 13, 136.63657704161673, 2], [894.60625217878, 482.9537862287518, 13, 136.63657704161673, 2], [885.1550811956323, 474.0276803002235, 13, 136.63657704161673, 2], [875.7039102124846, 465.10157437169516, 13, 136.63657704161673, 2], [865.5257260767872, 455.4888449102031, 14, 136.63657704161673, 3], [854.62052878854, 445.18949191574734, 15, 136.63657704161673, 3], [846.7525857942433, 432.41860811553613, 15, 121.63657704161673, 1], [840.982760931759, 423.0532933287146, 11, 121.63657704161673, 2], [835.2129360692747, 413.687978541893, 11, 121.63657704161673, 2], [832.0636350516461, 403.1484385566582, 11, 106.63657704161673, 1], [831.7494775387585, 392.15292560559055, 11, 91.63657704161673, 1], [834.2918728459452, 381.450765725361, 11, 76.63657704161673, 1], [839.5175609345287, 371.7712934256518, 11, 61.63657704161673, 1], [847.0704197971295, 363.77414874760376, 11, 46.63657704161673, 1], [856.435734583951, 358.0043238851195, 11, 31.636577041616732, 1], [866.9752745691858, 354.85502286749085, 11, 16.636577041616732, 1], [877.5148145544206, 351.7057218498622, 11, 16.636577041616732, 2], [888.0543545396554, 348.5564208322335, 11, 16.636577041616732, 2], [898.5938945248902, 345.40711981460487, 11, 16.636577041616732, 2], [909.133434510125, 342.2578187969762, 11, 16.636577041616732, 2], [919.6729744953598, 339.10851777934755, 11, 16.636577041616732, 2], [930.2125144805946, 335.9592167617189, 11, 16.636577041616732, 2], [940.7520544658294, 332.80991574409023, 11, 16.636577041616732, 2], [951.2915944510642, 329.6606147264616, 11, 16.636577041616732, 2], [960.6569092378857, 323.8907898639773, 11, 31.636577041616732, 0], [970.8736162780547, 317.59643546853994, 12, 31.636577041616732, 3], [981.0903233182237, 311.30208107310256, 12, 31.636577041616732, 2]]"
1,"[[1391.5094093409377, 1149.9721549330518, 20, 121.63657704161673, 1], [1383.116936813688, 1136.3498788794932, 16, 121.63657704161673, 2], [1371.484726372891, 1125.3639023520736, 16, 136.63657704161673, 0], [1362.7605685422932, 1117.124419956509, 12, 136.63657704161673, 2], [1352.2011442153378, 1111.423669314418, 12, 151.63657704161673, 0], [1341.6417198883823, 1105.722918672327, 12, 151.63657704161673, 2], [1331.082295561427, 1100.0221680302361, 12, 151.63657704161673, 2], [1320.5228712344715, 1094.3214173881452, 12, 151.63657704161673, 2], [1309.963446907516, 1088.6206667460542, 12, 151.63657704161673, 2], [1299.4040225805606, 1082.9199161039633, 12, 151.63657704161673, 2], [1288.8445982536052, 1077.2191654618723, 12, 151.63657704161673, 2], [1278.2851739266498, 1071.5184148197814, 12, 151.63657704161673, 2], [1267.7257495996944, 1065.8176641776904, 12, 151.63657704161673, 2], [1256.2863732454925, 1059.641850982092, 13, 151.63657704161673, 3], [1243.9670448640445, 1052.9909752329859, 14, 151.63657704161673, 3], [1233.7888607283471, 1043.3782457714938, 14, 136.63657704161673, 1], [1226.518729202849, 1036.5120104418565, 10, 136.63657704161673, 2], [1219.248597677351, 1029.6457751122193, 10, 136.63657704161673, 2], [1211.978466151853, 1022.7795397825821, 10, 136.63657704161673, 2], [1204.7083346263548, 1015.9133044529449, 10, 136.63657704161673, 2], [1197.4382031008568, 1009.0470691233077, 10, 136.63657704161673, 2], [1190.1680715753587, 1002.1808337936704, 10, 136.63657704161673, 2], [1182.8979400498606, 995.3145984640332, 10, 136.63657704161673, 2], [1175.6278085243625, 988.448363134396, 10, 136.63657704161673, 2], [1168.3576769988645, 981.5821278047588, 10, 136.63657704161673, 2], [1161.0875454733664, 974.7158924751216, 10, 136.63657704161673, 2], [1153.8174139478683, 967.8496571454843, 10, 136.63657704161673, 2], [1146.5472824223702, 960.9834218158471, 10, 136.63657704161673, 2], [1139.2771508968722, 954.1171864862099, 10, 136.63657704161673, 2], [1132.007019371374, 947.2509511565727, 10, 136.63657704161673, 2], [1123.2074990989113, 942.5003256214969, 10, 151.63657704161673, 0], [1114.4079788264485, 937.7497000864212, 10, 151.63657704161673, 2], [1105.6084585539857, 932.9990745513454, 10, 151.63657704161673, 2], [1096.8089382815228, 928.2484490162697, 10, 151.63657704161673, 2], [1088.00941800906, 923.4978234811939, 10, 151.63657704161673, 2], [1079.2098977365972, 918.7471979461181, 10, 151.63657704161673, 2], [1070.4103774641344, 913.9965724110424, 10, 151.63657704161673, 2], [1061.6108571916716, 909.2459468759666, 10, 151.63657704161673, 2], [1052.8113369192088, 904.4953213408909, 10, 151.63657704161673, 2], [1044.011816646746, 899.7446958058151, 10, 151.63657704161673, 2], [1035.2122963742831, 894.9940702707394, 10, 151.63657704161673, 2], [1025.532824074574, 889.768382182156, 11, 151.63657704161673, 3], [1017.5356793965259, 882.2155233195551, 11, 136.63657704161673, 1], [1009.5385347184779, 874.6626644569543, 11, 136.63657704161673, 2], [1001.5413900404299, 867.1098055943535, 11, 136.63657704161673, 2], [993.5442453623818, 859.5569467317526, 11, 136.63657704161673, 2], [984.820087531784, 851.3174643361881, 12, 136.63657704161673, 3], [978.5257331363466, 841.1007572960191, 12, 121.63657704161673, 1], [975.0901320262062, 829.6030773121266, 12, 106.63657704161673, 1], [971.3682308235542, 817.1472573295764, 13, 106.63657704161673, 3], [970.9969537628688, 804.1525602055874, 13, 91.63657704161673, 1], [970.5971169282844, 790.1582709951376, 14, 91.63657704161673, 3], [970.1687203198013, 775.1643896982272, 15, 91.63657704161673, 3], [973.6356230114196, 760.570535316096, 15, 76.63657704161673, 1], [976.1780183186064, 749.8683754358665, 11, 76.63657704161673, 2], [978.7204136257932, 739.166215555637, 11, 76.63657704161673, 2], [981.26280893298, 728.4640556754075, 11, 76.63657704161673, 2], [983.8052042401667, 717.761895795178, 11, 76.63657704161673, 2], [986.3475995473535, 707.0597359149485, 11, 76.63657704161673, 2], [988.8899948545403, 696.357576034719, 11, 76.63657704161673, 2], [991.4323901617271, 685.6554161544896, 11, 76.63657704161673, 2], [993.9747854689139, 674.9532562742601, 11, 76.63657704161673, 2], [996.5171807761006, 664.2510963940306, 11, 76.63657704161673, 2], [999.0595760832874, 653.5489365138011, 11, 76.63657704161673, 2], [998.7454185703998, 642.5534235627334, 11, 91.63657704161673, 0], [998.4312610575122, 631.5579106116658, 11, 91.63657704161673, 2], [995.2819600398835, 621.018370626431, 11, 106.63657704161673, 0], [992.1326590222549, 610.4788306411962, 11, 106.63657704161673, 2], [988.9833580046262, 599.9392906559614, 11, 106.63657704161673, 2], [985.8340569869976, 589.3997506707266, 11, 106.63657704161673, 2], [980.0642321245133, 580.034435883905, 11, 121.63657704161673, 0], [974.294407262029, 570.6691210970835, 11, 121.63657704161673, 2], [968.5245823995448, 561.303806310262, 11, 121.63657704161673, 2], [962.7547575370605, 551.9384915234405, 11, 121.63657704161673, 2], [956.9849326745763, 542.573176736619, 11, 121.63657704161673, 2], [951.215107812092, 533.2078619497975, 11, 121.63657704161673, 2], [943.217963134044, 525.6550030871966, 11, 136.63657704161673, 0], [935.220818455996, 518.1021442245958, 11, 136.63657704161673, 2], [927.223673777948, 510.5492853619949, 11, 136.63657704161673, 2], [919.2265290999, 502.99642649939403, 11, 136.63657704161673, 2], [911.2293844218519, 495.44356763679315, 11, 136.63657704161673, 2], [903.2322397438039, 487.89070877419226, 11, 136.63657704161673, 2], [895.2350950657559, 480.3378499115914, 11, 136.63657704161673, 2], [887.2379503877079, 472.7849910489905, 11, 136.63657704161673, 2], [879.2408057096599, 465.2321321863896, 11, 136.63657704161673, 2], [871.2436610316119, 457.6792733237887, 11, 136.63657704161673, 2], [863.2465163535638, 450.12641446118784, 11, 136.63657704161673, 2], [854.522358522966, 441.8869320656232, 12, 136.63657704161673, 3], [845.0711875398183, 432.9608261370949, 13, 136.63657704161673, 3], [838.2523036114278, 421.8927268435785, 13, 121.63657704161673, 1], [834.5304024087758, 409.43690686102826, 13, 106.63657704161673, 1], [834.1591253480904, 396.4422097370392, 13, 91.63657704161673, 1], [837.1637743474929, 383.79420260585886, 13, 76.63657704161673, 1], [843.3395875430914, 372.3548262516571, 13, 61.63657704161673, 1], [852.2656934716197, 362.90365526850945, 13, 46.63657704161673, 1], [863.3337927651361, 356.08477134011895, 13, 31.636577041616732, 1], [875.7896127476863, 352.3628701374669, 13, 16.636577041616732, 1], [888.2454327302365, 348.6409689348149, 13, 16.636577041616732, 2], [900.7012527127868, 344.9190677321629, 13, 16.636577041616732, 2], [913.157072695337, 341.19716652951087, 13, 16.636577041616732, 2], [925.6128926778872, 337.47526532685885, 13, 16.636577041616732, 2], [938.0687126604374, 333.7533641242068, 13, 16.636577041616732, 2], [950.5245326429877, 330.0314629215548, 13, 16.636577041616732, 2], [961.5926319365041, 323.2125789931643, 13, 31.636577041616732, 0], [970.5187378650323, 313.7614080100167, 13, 46.63657704161673, 0], [980.1314673265243, 303.58322387431923, 14, 46.63657704161673, 3]]"
0,"[[1391.5094093409377, 1149.9721549330518, 20, 121.63657704161673, 1], [1383.116936813688, 1136.3498788794932, 16, 121.63657704161673, 2], [1371.484726372891, 1125.3639023520736, 16, 136.63657704161673, 0], [1362.7605685422932, 1117.124419956509, 12, 136.63657704161673, 2], [1352.2011442153378, 1111.423669314418, 12, 151.63657704161673, 0], [1341.6417198883823, 1105.722918672327, 12, 151.63657704161673, 2], [1331.082295561427, 1100.0221680302361, 12, 151.63657704161673, 2], [1320.5228712344715, 1094.3214173881452, 12, 151.63657704161673, 2], [1309.963446907516, 1088.6206667460542, 12, 151.63657704161673, 2], [1299.4040225805606, 1082.9199161039633, 12, 151.63657704161673, 2], [1288.8445982536052, 1077.2191654618723, 12, 151.63657704161673, 2], [1278.2851739266498, 1071.5184148197814, 12, 151.63657704161673, 2], [1267.7257495996944, 1065.8176641776904, 12, 151.63657704161673, 2], [1256.2863732454925, 1059.641850982092, 13, 151.63657704161673, 3], [1243.9670448640445, 1052.9909752329859, 14, 151.63657704161673, 3], [1233.7888607283471, 1043.3782457714938, 14, 136.63657704161673, 1], [1226.518729202849, 1036.5120104418565, 10, 136.63657704161673, 2], [1219.248597677351, 1029.6457751122193, 10, 136.63657704161673, 2], [1211.978466151853, 1022.7795397825821, 10, 136.63657704161673, 2], [1204.7083346263548, 1015.9133044529449, 10, 136.63657704161673, 2], [1197.4382031008568, 1009.0470691233077, 10, 136.63657704161673, 2], [1190.1680715753587, 1002.1808337936704, 10, 136.63657704161673, 2], [1182.8979400498606, 995.3145984640332, 10, 136.63657704161673, 2], [1175.6278085243625, 988.448363134396, 10, 136.63657704161673, 2], [1168.3576769988645, 981.5821278047588, 10, 136.63657704161673, 2], [1161.0875454733664, 974.7158924751216, 10, 136.63657704161673, 2], [1153.8174139478683, 967.8496571454843, 10, 136.63657704161673, 2], [1146.5472824223702, 960.9834218158471, 10, 136.63657704161673, 2], [1139.2771508968722, 954.1171864862099, 10, 136.63657704161673, 2], [1132.007019371374, 947.2509511565727, 10, 136.63657704161673, 2], [1123.2074990989113, 942.5003256214969, 10, 151.63657704161673, 0], [1114.4079788264485, 937.7497000864212, 10, 151.63657704161673, 2], [1105.6084585539857, 932.9990745513454, 10, 151.63657704161673, 2], [1096.8089382815228, 928.2484490162697, 10, 151.63657704161673, 2], [1088.00941800906, 923.4978234811939, 10, 151.63657704161673, 2], [1079.2098977365972, 918.7471979461181, 10, 151.63657704161673, 2], [1070.4103774641344, 913.9965724110424, 10, 151.63657704161673, 2], [1061.6108571916716, 909.2459468759666, 10, 151.63657704161673, 2], [1052.8113369192088, 904.4953213408909, 10, 151.63657704161673, 2], [1044.011816646746, 899.7446958058151, 10, 151.63657704161673, 2], [1035.2122963742831, 894.9940702707394, 10, 151.63657704161673, 2], [1025.532824074574, 889.768382182156, 11, 151.63657704161673, 3], [1017.5356793965259, 882.2155233195551, 11, 136.63657704161673, 1], [1009.5385347184779, 874.6626644569543, 11, 136.63657704161673, 2], [1001.5413900404299, 867.1098055943535, 11, 136.63657704161673, 2], [993.5442453623818, 859.5569467317526, 11, 136.63657704161673, 2], [984.820087531784, 851.3174643361881, 12, 136.63657704161673, 3], [978.5257331363466, 841.1007572960191, 12, 121.63657704161673, 1], [975.0901320262062, 829.6030773121266, 12, 106.63657704161673, 1], [971.3682308235542, 817.1472573295764, 13, 106.63657704161673, 3], [970.9969537628688, 804.1525602055874, 13, 91.63657704161673, 1], [970.5971169282844, 790.1582709951376, 14, 91.63657704161673, 3], [970.1687203198013, 775.1643896982272, 15, 91.63657704161673, 3], [973.6356230114196, 760.570535316096, 15, 76.63657704161673, 1], [976.1780183186064, 749.8683754358665, 11, 76.63657704161673, 2], [978.7204136257932, 739.166215555637, 11, 76.63657704161673, 2], [981.26280893298, 728.4640556754075, 11, 76.63657704161673, 2], [983.8052042401667, 717.761895795178, 11, 76.63657704161673, 2], [986.3475995473535, 707.0597359149485, 11, 76.63657704161673, 2], [988.8899948545403, 696.357576034719, 11, 76.63657704161673, 2], [991.4323901617271, 685.6554161544896, 11, 76.63657704161673, 2], [993.9747854689139, 674.9532562742601, 11, 76.63657704161673, 2], [996.5171807761006, 664.2510963940306, 11, 76.63657704161673, 2], [999.0595760832874, 653.5489365138011, 11, 76.63657704161673, 2], [998.7454185703998, 642.5534235627334, 11, 91.63657704161673, 0], [998.4312610575122, 631.5579106116658, 11, 91.63657704161673, 2], [995.2819600398835, 621.018370626431, 11, 106.63657704161673, 0], [992.1326590222549, 610.4788306411962, 11, 106.63657704161673, 2], [988.9833580046262, 599.9392906559614, 11, 106.63657704161673, 2], [985.8340569869976, 589.3997506707266, 11, 106.63657704161673, 2], [980.0642321245133, 580.034435883905, 11, 121.63657704161673, 0], [974.294407262029, 570.6691210970835, 11, 121.63657704161673, 2], [968.5245823995448, 561.303806310262, 11, 121.63657704161673, 2], [962.7547575370605, 551.9384915234405, 11, 121.63657704161673, 2], [956.9849326745763, 542.573176736619, 11, 121.63657704161673, 2], [951.215107812092, 533.2078619497975, 11, 121.63657704161673, 2], [943.217963134044, 525.6550030871966, 11, 136.63657704161673, 0], [935.220818455996, 518.1021442245958, 11, 136.63657704161673, 2], [927.223673777948, 510.5492853619949, 11, 136.63657704161673, 2], [919.2265290999, 502.99642649939403, 11, 136.63657704161673, 2], [911.2293844218519, 495.44356763679315, 11, 136.63657704161673, 2], [903.2322397438039, 487.89070877419226, 11, 136.63657704161673, 2], [895.2350950657559, 480.3378499115914, 11, 136.63657704161673, 2], [887.2379503877079, 472.7849910489905, 11, 136.63657704161673, 2], [879.2408057096599, 465.2321321863896, 11, 136.63657704161673, 2], [871.2436610316119, 457.6792733237887, 11, 136.63657704161673, 2], [863.2465163535638, 450.12641446118784, 11, 136.63657704161673, 2], [854.522358522966, 441.8869320656232, 12, 136.63657704161673, 3], [845.0711875398183, 432.9608261370949, 13, 136.63657704161673, 3], [838.2523036114278, 421.8927268435785, 13, 121.63657704161673, 1], [834.5304024087758, 409.43690686102826, 13, 106.63657704161673, 1], [834.1591253480904, 396.4422097370392, 13, 91.63657704161673, 1], [837.1637743474929, 383.79420260585886, 13, 76.63657704161673, 1], [843.3395875430914, 372.3548262516571, 13, 61.63657704161673, 1], [852.2656934716197, 362.90365526850945, 13, 46.63657704161673, 1], [863.3337927651361, 356.08477134011895, 13, 31.636577041616732, 1], [875.7896127476863, 352.3628701374669, 13, 16.636577041616732, 1], [888.2454327302365, 348.6409689348149, 13, 16.636577041616732, 2], [900.7012527127868, 344.9190677321629, 13, 16.636577041616732, 2], [914.1152126939946, 340.91086643699913, 14, 16.636577041616732, 3], [923.6966126805718, 338.04786551188215, 10, 16.636577041616732, 2], [933.2780126671489, 335.1848645867652, 10, 16.636577041616732, 2], [942.859412653726, 332.3218636616482, 10, 16.636577041616732, 2], [952.4408126403032, 329.4588627365312, 10, 16.636577041616732, 2], [960.9547351737773, 324.2135674070001, 10, 31.636577041616732, 0], [967.8209705034144, 316.9434358815019, 10, 46.63657704161673, 0], [972.5715960384902, 308.14391560903897, 10, 61.63657704161673, 0]]"
