car,time,circuit,goals_crossed,racing_line
26,9.0,0.07699999999999996,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.0017316412443371678, 0.566827558357671, 0.0029146887187881895, 0.9630703649844152]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.003240372758931214, 0.9602739192150482, 0.010950025876419968]], [1390.0106125422235, 1152.3327687067729, 9, 126.63657704161673, [0.003240372758931214, 0.9602739192150482, 0.010950025876419968, 0.9929889991476062]], [1385.9756442026305, 1144.2879548184046, 9, 116.63657704161673, [0.003240372758931214, 0.9602739192150482, 0.010950025876419968]], [1380.147356600996, 1132.6676680907617, 13, 116.63657704161673, [0.003240372758931214, 0.9602739192150482, 0.010950025876419968, 0.9929889991476062]]]"
0,9.0,0.09499999999999997,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.9207505929331219, 0.999110749024737, 0.0008053209160689095, 0.9999199561070945]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.9851538067596363, 0.9992782781720407, 0.0008389862572307878, 0.9956369697964557]], [1394.784510653668, 1158.7522622087206, 1, 126.63657704161673, [0.9851538067596363, 0.0008389862572307878, 0.9956369697964557]], [1394.3361808381576, 1157.8583939989019, 1, 116.63657704161673, [0.9851538067596363, 0.9992782781720407, 0.0008389862572307878, 0.9956369697964557]], [1392.0945317606058, 1153.3890529498085, 5, 116.63657704161673, [0.9216215703072728, 0.9991587097305198, 0.00076517423054235, 0.9999220011427982]], [1390.6630312980474, 1148.5983529565199, 5, 106.63657704161673, [0.9216215703072728, 0.9991587097305198, 0.00076517423054235]]]"
29,9.0,0.09499999999999997,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.9713562349810566, 0.18390140043201142, 0.1574710806349639, 0.9999954099213291]], [1394.1889386651744, 1160.8171439872658, 5, 146.63657704161673, [0.9854146826747177, 0.06079637843347973, 0.5764213149465875]], [1386.6721466354368, 1155.8676149610176, 9, 146.63657704161673, [0.9854146826747177, 0.06079637843347973, 0.5764213149465875, 0.999996745064146]], [1378.4100748710532, 1152.2985576400747, 9, 156.63657704161673, [0.9854146826747177, 0.06079637843347973, 0.5764213149465875]], [1366.4759712113882, 1147.1432526209348, 13, 156.63657704161673, [0.9854146826747177, 0.06079637843347973, 0.5764213149465875, 0.999996745064146]], [1353.827964080208, 1144.1386036215322, 13, 166.63657704161673, [0.9854146826747177, 0.06079637843347973, 0.5764213149465875]]]"
25,9.0,0.125,1.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.18965229302783154, 0.0035452669414610953, 0.24320669368845374, 0.9191371400256197]], [1394.1889386651744, 1160.8171439872658, 5, 146.63657704161673, [0.4702632393592212, 0.013672110233777134, 0.2618195749182598]], [1386.6721466354368, 1155.8676149610176, 9, 146.63657704161673, [0.4702632393592212, 0.013672110233777134, 0.2618195749182598, 0.9445483116266756]], [1378.4100748710532, 1152.2985576400747, 9, 156.63657704161673, [0.4702632393592212, 0.013672110233777134, 0.2618195749182598]], [1366.4759712113882, 1147.1432526209348, 13, 156.63657704161673, [0.4702632393592209, 0.013672110233777434, 0.2618195749182595, 0.9445483116266757]], [1355.6183827239895, 1139.9939329163542, 13, 146.63657704161673, [0.3022037269099601, 0.9999335007895196, 0.1409266255798042, 0.984706242579753]], [1341.4199977789297, 1130.644822533441, 17, 146.63657704161673, [0.4702632393592212, 0.013672110233777134, 0.2618195749182598, 0.9445483116266756]], [1325.813862223983, 1123.9032698161043, 17, 156.63657704161673, [0.4702632393592212, 0.013672110233777134, 0.2618195749182598]]]"
4,9.0,0.14200000000000002,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.952473110206528, 0.9890585673800459, 0.07743928604056381, 0.5957680383558995]], [1400.8065254721391, 1165.395126624513, 1, 126.63657704161673, [0.9998396153658498, 0.004694281969893829, 0.9999268728713264]], [1400.3581956566288, 1164.5012584146943, 1, 116.63657704161673, [0.9998396153658498, 0.9999793991761596, 0.004694281969893829, 0.9999268728713264]], [1398.116546579077, 1160.031917365601, 5, 116.63657704161673, [0.05648358361453531, 0.9248469244284434, 0.927138920014832, 0.9996002953229289]], [1397.6682167635668, 1159.1380491557823, 1, 116.63657704161673, [0.05648358361453531, 0.9248469244284434, 0.927138920014832]], [1395.426567686015, 1154.6687081066889, 5, 116.63657704161673, [0.05648358361453531, 0.9248469244284434, 0.927138920014832, 0.9996002953229289]], [1394.9782378705047, 1153.7748398968702, 1, 116.63657704161673, [0.05648358361453531, 0.9248469244284434, 0.927138920014832]], [1392.736588792953, 1149.3054988477768, 5, 116.63657704161673, [0.05648358361453531, 0.9248469244284434, 0.927138920014832, 0.9996002953229289]], [1392.2882589774426, 1148.411630637958, 1, 116.63657704161673, [0.05648358361453531, 0.9248469244284434, 0.927138920014832]]]"
9,9.0,0.14200000000000002,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [4.1239898934645115e-06, 0.0015609018587812247, 0.00032642347781122413, 0.001484335020164374]], [1398.419576416417, 1162.1853798735392, 5, 126.63657704161673, [0.010352847488322967, 0.0018681948609219489, 0.0011662861454395923, 0.013591031768836038]], [1394.784510653668, 1158.7522622087206, 5, 136.63657704161673, [0.010352847488322967, 0.0018681948609219489, 0.0011662861454395923]], [1388.2413922807195, 1152.572650412047, 9, 136.63657704161673, [0.010352847488322967, 0.0018681948609219489, 0.0011662861454395923, 0.013591031768836038]], [1380.724600250982, 1147.6231213857989, 9, 146.63657704161673, [0.010352847488322967, 0.0018681948609219489, 0.0011662861454395923]], [1369.8670117635832, 1140.4738016812182, 13, 146.63657704161673, [0.010352847488322967, 0.0018681948609219489, 0.0011662861454395923, 0.013591031768836038]], [1357.9329081039182, 1135.3184966620784, 13, 156.63657704161673, [0.010352847488322967, 0.0018681948609219489, 0.0011662861454395923]], [1342.3267725489716, 1128.5769439447417, 17, 156.63657704161673, [0.010352847488322967, 0.0018681948609219489, 0.0011662861454395923, 0.013591031768836038]], [1330.3926688893066, 1123.4216389256019, 13, 156.63657704161673, [0.0006125742513810723, 0.0004570641837675561, 0.034495696877358914, 0.002347423013713861]]]"
3,9.0,0.15900000000000003,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.01254308620307206, 0.9995065170740272, 0.9994339466009626, 0.012475591297662228]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.02924964357684944, 0.9998775421551414, 0.0006003581166184167]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.007912153971827688, 0.9995155939807047, 0.0003177978770439107]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.007912153971827688, 0.9995155939807047, 0.0003177978770439107]], [1400.4374902558939, 1162.3589567268205, 1, 96.63657704161673, [0.009973634939833479, 0.9281385649451044, 0.9975531455488504, 0.8975023858545605]], [1400.4961593512974, 1161.360679241727, 1, 86.63657704161673, [0.009973634939833479, 0.9281385649451044, 0.8975023858545605]], [1400.7272861974052, 1160.3877556162515, 1, 76.63657704161673, [0.007912153971827688, 0.9995155939807047, 0.0003177978770439107]], [1401.1238481219543, 1159.4697476424312, 1, 66.63657704161673, [0.007912153971827688, 0.9995155939807047, 0.0003177978770439107]], [1401.6737957915375, 1158.634548528016, 1, 56.63657704161673, [0.007912153971827688, 0.9995155939807047, 0.0003177978770439107]], [1402.3604193245012, 1157.9075353754663, 1, 46.63657704161673, [0.007912153971827688, 0.9995155939807047, 0.0003177978770439107]]]"
22,9.0,0.15900000000000003,0.0,"[[1401.2729868474503, 1166.3133764670363, 1, 136.63657704161673, [0.959038086500243, 0.9312934726239719, 0.9999014122955503, 0.9530214248733208]], [1400.6762495835198, 1165.5109397792928, 1, 126.63657704161673, [0.010230775895567246, 0.9957556835069514, 0.7488236507486103, 0.002615718352209157]], [1400.2279197680095, 1164.617071569474, 1, 116.63657704161673, [0.010230775895567246, 0.7488236507486103, 0.002615718352209157]], [1399.9416196754978, 1163.6589315708163, 1, 106.63657704161673, [0.010230775895567246, 0.7488236507486103, 0.002615718352209157]], [1399.826048389421, 1162.6656323823365, 1, 96.63657704161673, [0.010230775896087483, 0.7488236507621916, 0.002615718352195917]], [1399.7104771033441, 1161.6723331938567, 1, 96.63657704161673, [0.7889699030704815, 0.9981103441795716, 0.9999149193438244, 0.0014633927773136201]], [1399.7691461987476, 1160.6740557087633, 1, 86.63657704161673, [0.7890470364010111, 0.9981104645674818, 0.0014633258949922504]], [1400.0002730448555, 1159.7011320832878, 1, 76.63657704161673, [0.010476173328933367, 0.7551020324857379, 0.002609552865537477]], [1400.3968349694046, 1158.7831241094675, 1, 66.63657704161673, [0.011762935366035983, 0.7842599863530783, 0.002579603909627864]], [1400.7933968939537, 1157.8651161356472, 1, 66.63657704161673, [0.8708577242960768, 0.8868714558004459, 0.9992637493043435, 0.9831462100843604]]]"
23,9.0,0.15900000000000003,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.10922234190280866, 0.00037561246187223994, 0.012227549308246023, 0.20258294204990832]], [1394.1889386651744, 1160.8171439872658, 5, 146.63657704161673, [0.37181826898791276, 4.4912217621017106e-05, 0.03338729923366979, 0.13709607843381805]], [1393.3537395507592, 1160.2671963176826, 1, 146.63657704161673, [4.4912217621017106e-05, 0.03338729923366979, 0.13709607843381805]], [1392.435731576939, 1159.8706343931335, 1, 156.63657704161673, [0.37181826898791276, 4.4912217621017106e-05, 0.03338729923366979, 0.13709607843381805]], [1391.5177236031186, 1159.4740724685844, 1, 156.63657704161673, [4.4912217621017106e-05, 0.03338729923366979, 0.13709607843381805]], [1390.5447999776432, 1159.2429456224766, 1, 166.63657704161673, [0.37181826898791276, 4.4912217621017106e-05, 0.03338729923366979, 0.13709607843381805]], [1385.680181850266, 1158.0873113919372, 5, 166.63657704161673, [1.693929223001924e-05, 0.0016452439924470282, 7.153939665938906e-05, 0.01049595601515498]], [1381.0901419811642, 1156.104501769191, 5, 156.63657704161673, [1.6939337377946284e-05, 0.0016452424848632777, 7.153950928335694e-05]], [1376.225523853787, 1154.9488675386517, 5, 166.63657704161673, [0.37181826898791276, 4.4912217621017106e-05, 0.03338729923366979, 0.13709607843381805]], [1367.4692112245084, 1152.8687259236806, 9, 166.63657704161673, [1.693929222640742e-05, 0.0016452439925676357, 7.153939665037926e-05, 0.01049595601458205]]]"
5,9.0,0.17800000000000005,0.0,"[[1401.1648008855848, 1166.4500523304168, 1, 146.63657704161673, [0.924601435776777, 0.4820688850249106, 0.7643708851679095, 5.2637771271802926e-11]], [1400.2467929117645, 1166.0534904058677, 1, 156.63657704161673, [0.6923622528666251, 0.5093368556042868, 8.12921552189544e-08]], [1399.273869286289, 1165.8223635597599, 1, 166.63657704161673, [0.25772385992139846, 0.051722071588792266, 0.00011669458546779147]], [1398.2755918011956, 1165.7636944643564, 1, 176.63657704161673, [0.25772385992139846, 0.051722071588792266, 0.00011669458546779147]], [1397.2822926127158, 1165.8792657504332, 1, 186.63657704161673, [0.25772385992139846, 0.051722071588792266, 0.00011669458546779147]], [1396.324152614058, 1166.165565842945, 1, 196.63657704161673, [0.25772385992139846, 0.051722071588792266, 0.00011669458546779147]], [1395.4302844042393, 1166.6138956584552, 1, 206.63657704161673, [0.25772385992139846, 0.051722071588792266, 0.00011669458546779147]], [1394.6278477164958, 1167.2106329223857, 1, 216.63657704161673, [0.25772385992139846, 0.051722071588792266, 0.00011669458546779147]], [1393.941224183532, 1167.9376460749354, 1, 226.63657704161673, [0.25772385992139846, 0.051722071588792266, 0.00011669458546779147]], [1393.391276513949, 1168.7728451893506, 1, 236.63657704161673, [0.25772385992139846, 0.051722071588792266, 0.00011669458546779147]], [1392.9947145893998, 1169.690853163171, 1, 246.63657704161673, [0.25772385992139846, 0.051722071588792266, 0.00011669458546779147]]]"
