car,time,circuit,goals_crossed,racing_line
11,0.132000000000005,9.0,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [-0.762506510288449, 0.4792775758611139, 0.0, 0.0012907117847253773]], [1398.419576416417, 1162.1853798735392, 5, 126.63657704161673, [-0.7675642254307772, 0.0, 0.0, 0.999999995375088]], [1396.1779273388652, 1157.7160388244458, 5, 116.63657704161673, [-0.767564231663373, 0.0, 0.0]], [1392.1429589992722, 1149.6712249360776, 9, 116.63657704161673, [-0.7675642299765643, 0.0, 0.0, 0.999999995375088]], [1389.566258166667, 1141.047964948158, 9, 106.63657704161673, [-0.767564231595264, 1.1191048088221265e-14, 0.0]]]"
12,0.132000000000005,9.0,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.5375049319937062, 0.15604624776557094, -16.11809565095832, 0.7753509006771053]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.0, 7.902762784127649e-26, -16.11809565095832]], [1390.0106125422235, 1152.3327687067729, 9, 126.63657704161673, [0.0, 7.902762784127649e-26, -16.11809565095832, 0.0051711354740336226]], [1385.9756442026305, 1144.2879548184046, 9, 116.63657704161673, [0.0, 7.902762784127649e-26, -16.11809565095832]], [1380.147356600996, 1132.6676680907617, 13, 116.63657704161673, [0.0, 7.902762784127649e-26, -16.11809565095832, 0.007582454103080682]]]"
29,0.132000000000005,9.0,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [-16.11809565095832, 1.6745350037437894e-06, 0.0, -16.11809565095832]], [1398.419576416417, 1162.1853798735392, 5, 126.63657704161673, [-16.11809565095832, 7.96469279265006e-07, 0.0, 0.14048563373386408]], [1396.1779273388652, 1157.7160388244458, 5, 116.63657704161673, [-16.11809565095832, 7.96469279265006e-07, 0.0]], [1392.1429589992722, 1149.6712249360776, 9, 116.63657704161673, [-16.11809565095832, 7.96469279265006e-07, 0.0, 0.14048563373386408]], [1389.566258166667, 1141.047964948158, 9, 106.63657704161673, [-16.11809565095832, 7.96469279265006e-07, 0.0]]]"
68,0.132000000000005,9.0,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.0, 0.8027395738341474, -16.11809565095832, 1.0]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.0, 0.8027395738341474, 0.6569123994808528, 8.75651076269652e-27]], [1393.1395988400466, 1155.0853578473707, 5, 116.63657704161673, [0.0, 0.6569123994808528, 8.75651076269652e-27]], [1391.708098377488, 1150.294657854082, 5, 106.63657704161673, [0.0, 0.6569123994808528, 8.75651076269652e-27]], [1389.131397544883, 1141.6713978661626, 9, 106.63657704161673, [0.0, 0.0, -16.11809565095832, 1.0]]]"
19,0.1599999999999966,9.0,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.3031451075996443, -0.06442754288426944, 0.9505455760363009, 2.1596403837384806]], [1394.1889386651744, 1160.8171439872658, 5, 146.63657704161673, [10.3944564596181, -0.06743385976915134, 1.0]], [1386.6721466354368, 1155.8676149610176, 9, 146.63657704161673, [10.3944564596181, -0.06743385976915134, 1.0, 14.397973284736524]], [1378.4100748710532, 1152.2985576400747, 9, 156.63657704161673, [10.3944564596181, -0.06743385976915134, 1.0]], [1366.4759712113882, 1147.1432526209348, 13, 156.63657704161673, [10.3944564596181, -0.06743385976915134, 1.0, 14.397973284736524]], [1353.827964080208, 1144.1386036215322, 13, 166.63657704161673, [5.723026624573969, -0.06743385976915134, 0.9999999999999842]]]"
22,0.1599999999999966,9.0,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [7.501782637921929, -0.42346370114820875, -0.9999999736986012, 10.024872477296903]], [1394.1889386651744, 1160.8171439872658, 5, 146.63657704161673, [7.501782637921929, -0.42346370114820875, -0.9999999736986012]], [1386.6721466354368, 1155.8676149610176, 9, 146.63657704161673, [7.501782637921929, -0.42346370114820875, -0.9999999736986012, 10.024872477296903]], [1378.4100748710532, 1152.2985576400747, 9, 156.63657704161673, [7.501782637921929, -0.42346370114820875, -0.9999999736986012]], [1366.4759712113882, 1147.1432526209348, 13, 156.63657704161673, [7.501782637921929, -0.42346370114820875, -0.9999999736986012, 10.024872477296903]], [1353.827964080208, 1144.1386036215322, 13, 166.63657704161673, [7.501782637921929, -0.42346370114820875, -0.9999999736986012]]]"
56,0.1599999999999966,9.0,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [-3.3766151302887364, 0.2405117979045804, 5.784424531404675e-13, 1.1470096002335723]], [1394.1889386651744, 1160.8171439872658, 5, 146.63657704161673, [1.2641353255155534, 0.0013460187869285883, 1.1836858474647879e-15, 4.247427870257246e-06]], [1389.5988987960725, 1158.8343343645197, 5, 156.63657704161673, [0.0013460187869285883, 1.1836858474647879e-15, 4.247427870257246e-06]], [1384.7342806686954, 1157.6787001339803, 5, 166.63657704161673, [0.0013460187869285883, 1.1836858474647879e-15, 4.247427870257246e-06]], [1379.742893243228, 1157.3853546569633, 5, 176.63657704161673, [0.005064206314172071, 3.8355915700393766e-16, 1.5065986046749117e-05]], [1374.7763973008293, 1157.9632110873479, 5, 186.63657704161673, [0.0058323693658794236, 3.374505987132013e-16, 1.7397658921909108e-05]]]"
21,0.269999999999996,9.0,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 0.9999999909187465, 0.9889692891536485, 0.0001596318283647374]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 0.9889692891536485, 0.0001596318283647374]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 0.9889692891536485, 0.0001596318283647374]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 0.9889692891536485, 0.0001596318283647374]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 0.9889692891536485, 0.0001596318283647374]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 0.9889692891536485, 0.0001596318283647374]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 0.9999999918824489, 7.237499488479458e-12]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0, 1.0, 0.0]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.0, 1.0, 0.0]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.0, 1.0, 0.0]]]"
23,0.269999999999996,9.0,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.7761935555156624, 0.9998809049234997, 0.03819876047764447, 4.53661099093069e-09]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 0.03819876047764447, 0.0]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 0.03819876047764447, 0.0]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 0.03819876047764447, 0.0]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 0.03819876047764447, 0.0]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 0.03819876047764447, 0.0]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 0.2781555533272221, 0.0]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0, 0.7240246311615721, 0.0]], [1402.3393147471975, 1158.7926486020806, 1, 56.63657704161673, [0.0, 1.0, 1.9113872016867788, 0.0]], [1403.0259382801612, 1158.0656354495309, 1, 46.63657704161673, [0.0, 1.0, 0.0]]]"
24,0.269999999999996,9.0,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 2.27268216840855, 0.0010303979914406563, 0.0]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 7.902762784127649e-26, 0.0]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 7.902762784127649e-26, 0.0]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 7.902762784127649e-26, 0.0]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 7.902762784127649e-26, 0.0]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 7.902762784127649e-26, 0.0]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 7.902762784127649e-26, 0.0]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0, 7.902762784127649e-26, 0.0]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.0, 7.902762784127649e-26, 0.0]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.0, 7.902762784127649e-26, 0.0]]]"
