car,time,circuit,goals_crossed,racing_line
18,9.0,0.07099999999999795,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.00037348084717521375, 0.9998833167924216, 0.006941128053519286, 0.2670332323521864]], [1398.419576416417, 1162.1853798735392, 5, 126.63657704161673, [8.75651076269652e-27, 0.9998833707792665, 0.00608275940754052, 1.0]], [1396.1779273388652, 1157.7160388244458, 5, 116.63657704161673, [8.75651076269652e-27, 0.9998833707792665, 0.00608275940754052]], [1392.1429589992722, 1149.6712249360776, 9, 116.63657704161673, [8.75651076269652e-27, 0.9998134413903195, 0.545519711489937, 1.0]], [1389.566258166667, 1141.047964948158, 9, 106.63657704161673, [8.75651076269652e-27, 0.9998134413903195, 0.545519711489937]]]"
25,9.0,0.07099999999999795,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.02038739608295295, 0.9972449293891374, 0.00014717218116481887, 0.07843475975198291]], [1398.419576416417, 1162.1853798735392, 5, 126.63657704161673, [0.020381468728076637, 0.998813880243612, 0.0012524819777661518, 0.9999999996204108]], [1396.1779273388652, 1157.7160388244458, 5, 116.63657704161673, [0.020381468728076637, 0.998813880243612, 0.0012524819777661518]], [1392.1429589992722, 1149.6712249360776, 9, 116.63657704161673, [0.020381468728076637, 0.998813880243612, 0.0012524819777661518, 0.9999999999999811]], [1389.566258166667, 1141.047964948158, 9, 106.63657704161673, [0.020381468728076637, 0.998813880243612, 0.0012524819777661518]]]"
24,9.0,0.103999999999985,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.005877667922664528, 0.999755897099227, 0.882643799996088, 0.9708728115242464]], [1400.8065254721391, 1165.395126624513, 1, 126.63657704161673, [3.789535984201614e-18, 8.75651076269652e-27, 1.3498420775599059e-11]], [1400.3581956566288, 1164.5012584146943, 1, 116.63657704161673, [3.789535984201614e-18, 0.6052618464266696, 8.75651076269652e-27, 1.3498420775599059e-11]], [1399.9098658411185, 1163.6073902048756, 1, 116.63657704161673, [8.75651076269652e-27, 8.75651076269652e-27, 9.691090591434902e-12]], [1397.6682167635668, 1159.1380491557823, 5, 116.63657704161673, [8.75651076269652e-27, 9.40719231750086e-12, 8.75651076269652e-27, 1.712136814199214e-11]], [1396.2367163010083, 1154.3473491624936, 5, 106.63657704161673, [8.75651076269652e-27, 3.094775157393698e-13, 8.75651076269652e-27]], [1393.6600154684031, 1145.7240891745741, 9, 106.63657704161673, [8.75651076269652e-27, 8.75651076269652e-27, 8.75651076269652e-27, 8.641547100838153e-10]]]"
5,9.0,0.1209999999999809,0.0,"[[1401.1648008855848, 1166.4500523304168, 1, 146.63657704161673, [0.9196102539185569, 0.6673404551926627, 0.38311659291391376, 0.006387525623798091]], [1396.9888053135082, 1163.7003139825013, 5, 146.63657704161673, [0.9357275528983336, 0.4958462746905034, 0.3315570122388152, 1.0]], [1392.3987654444063, 1161.7175043597551, 5, 156.63657704161673, [0.9357275528983336, 0.4958462746905034, 0.3315570122388152]], [1384.1366936800227, 1158.1484470388123, 9, 156.63657704161673, [0.5824178550419172, 0.9993681610485754, 0.7904538610058516, 1.0]], [1376.619901650285, 1153.198918012564, 9, 146.63657704161673, [0.5824172696520028, 0.9993681658325678, 0.7904542058587832]], [1365.7623131628864, 1146.0495983079834, 13, 146.63657704161673, [0.9357275528983336, 0.4958462746905034, 0.3315570122388152, 1.0]], [1353.8282095032214, 1140.8942932888435, 13, 156.63657704161673, [0.9357275528983336, 0.4958462746905034, 0.3315570122388152]], [1338.2220739482748, 1134.152740571507, 17, 156.63657704161673, [0.5824172696520025, 0.9993681658325678, 0.7904542058587833, 1.0]]]"
11,9.0,0.1209999999999809,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0004036761461959949, 0.9978383110897265, 7.241552496566288e-06, 0.9965831718007814]], [1400.8065254721391, 1165.395126624513, 1, 126.63657704161673, [0.0019018466756316585, 7.319796327727945e-05, 0.9623415285043405]], [1400.3581956566288, 1164.5012584146943, 1, 116.63657704161673, [0.0019018466756316585, 0.9979637600465481, 7.319796327727945e-05, 0.9623415285043405]], [1399.9098658411185, 1163.6073902048756, 1, 116.63657704161673, [0.0019018466756316585, 7.319796327727945e-05, 0.9623415285043405]], [1399.6235657486068, 1162.6492502062179, 1, 106.63657704161673, [0.0019018466756316585, 0.9979637600465481, 7.319796327727945e-05, 0.9623415285043405]], [1399.337265656095, 1161.69111020756, 1, 106.63657704161673, [0.0019018466756316585, 7.319796327727945e-05, 0.9623415285043405]], [1399.2216943700182, 1160.6978110190803, 1, 96.63657704161673, [0.0019018466756316166, 0.9979637600465481, 7.31979632772771e-05, 0.9623415285043417]], [1398.6438379396336, 1155.7313150766815, 5, 96.63657704161673, [3.0340149160862936e-05, 0.9976052640177654, 1.5250417420574231e-07, 0.9999396904927059]]]"
19,9.0,0.1209999999999809,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.4404833412770487, 0.9985058419479758, 0.04390217178301902, 0.0004546490757744508]], [1400.8065254721391, 1165.395126624513, 1, 126.63657704161673, [0.03109013266080423, 8.509850145348358e-08, 0.9866426952669275]], [1400.3581956566288, 1164.5012584146943, 1, 116.63657704161673, [0.03109013266080423, 0.9999133920389481, 8.509850145348358e-08, 0.9866426952669275]], [1399.9098658411185, 1163.6073902048756, 1, 116.63657704161673, [0.03109013266080423, 8.509850145348358e-08, 0.997442513780706]], [1399.6235657486068, 1162.6492502062179, 1, 106.63657704161673, [0.03109013266080423, 0.9999133920389481, 8.509850145348358e-08, 0.997442513780706]], [1399.337265656095, 1161.69111020756, 1, 106.63657704161673, [0.03109013266080423, 8.509850145348358e-08, 0.9991551051346124]], [1399.2216943700182, 1160.6978110190803, 1, 96.63657704161673, [0.03109013266080423, 0.9999133920389481, 8.509850145348358e-08, 0.999514620895112]], [1398.6438379396336, 1155.7313150766815, 5, 96.63657704161673, [0.03109013266080423, 0.9999133920389481, 8.509850145348358e-08, 0.9999471849553706]]]"
10,9.0,0.13599999999999568,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0002429438251943071, 0.9974710091636786, 0.0003398117269797757, 0.0002558616731808932]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0003528583150025274, 0.0009406081481673745, 2.0931362465244817e-20]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0003528583150025274, 0.0009406081481673745, 2.0931362465244817e-20]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0003528583150025274, 0.0009406081481673745, 6.887587542741734e-25]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0003528583150025274, 0.0009406081481673745, 8.75651076269652e-27]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0003528583150025274, 0.0009406081481673745, 8.75651076269652e-27]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0003528583150025274, 0.0009406081481673745, 8.75651076269652e-27]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0003528583150025274, 0.0009406081481673745, 8.75651076269652e-27]], [1402.1859290021634, 1158.7098397426755, 1, 66.63657704161673, [8.78869500094079e-06, 1.8447080137887392e-07, 8.75651076269652e-27]]]"
0,9.0,0.15099999999998204,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 0.999999998223688, 9.889252504343499e-05, 0.005734549390228883]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 0.5497342969145199, 0.0013681110606739077]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 0.5497342969145199, 0.0013681110606739077]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 0.5497342969145199, 0.0013681110606739077]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 0.5497342969145199, 0.0013681110606739077]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 0.5497342969145199, 0.0013681110606739077]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 0.5497342969145199, 0.0013681110606739077]], [1401.6359813325803, 1159.5450388570907, 1, 66.63657704161673, [0.0, 0.00011158929993262262, 0.005630405746802544]], [1402.1859290021634, 1158.7098397426755, 1, 56.63657704161673, [0.0, 0.9999999982350882, 9.84197785510492e-05, 0.005738720065736671]], [1402.7358766717466, 1157.8746406282603, 1, 56.63657704161673, [0.0, 9.841972375075657e-05, 0.005738720550532538]]]"
4,9.0,0.15099999999998204,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 0.9999999673933109, 4.31460603898757e-05, 0.0]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 0.14664447798867966, 0.0]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 0.14664447798867966, 0.0]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 0.14664447798867966, 0.0]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 0.14664447798867966, 0.0]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 0.14664447798867966, 0.0]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 0.14664447798867966, 0.0]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0, 0.14664447798867966, 0.0]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.0, 0.14664447798867966, 0.0]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.0, 0.14664447798867966, 0.0]]]"
7,9.0,0.15099999999998204,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 0.9999999999091307, 0.02164189910355018, 0.24911261730801243]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 0.5497342969145199, 0.017450039844295117]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 0.5497342969145199, 0.017450039844295117]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 0.5497342969145199, 0.017450039844295117]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 0.5497342969145199, 0.017450039844295117]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 0.5497342969145199, 0.017450039844295117]], [1401.0739843295898, 1160.4081311792559, 1, 76.63657704161673, [0.0, 0.021598736532319685, 0.24939131023719782]], [1401.470546254139, 1159.4901232054356, 1, 66.63657704161673, [0.0, 0.9999999999098503, 0.021598736532319685, 0.24939131023719782]], [1401.867108178688, 1158.5721152316153, 1, 66.63657704161673, [0.0, 0.021598736532319685, 0.24939131023719782]], [1402.4170558482713, 1157.7369161172, 1, 56.63657704161673, [0.0, 0.9999999999098503, 0.021598736532319685, 0.24939131023719782]]]"
