car,time,circuit,goals_crossed,racing_line
0,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
1,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
2,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
3,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
4,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
5,0.004999999999999893,71.0,0.0,"[[2003, 394.52590017696497, 1, 151.69924423399362, [0.0, 0.0, 0.0366460360968265, 0.0]]]"
6,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
7,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
8,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
9,0.004999999999999893,71.0,0.0,"[[2003, 394.3802106165835, 1, 141.69924423399362, [0.0, 0.3847852133004983, 0.0, 0.0]]]"
10,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
11,0.004999999999999893,71.0,0.0,"[[2003, 394.3802106165835, 1, 141.69924423399362, [0.0, 0.00085549408162909, 0.0, 0.0]]]"
12,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
13,0.004999999999999893,71.0,0.0,"[[2003, 394.52590017696497, 1, 151.69924423399362, [0.0, 0.0, 0.46541031448720005, 0.0]]]"
14,0.004999999999999893,71.0,0.0,"[[2003, 394.3802106165835, 1, 141.69924423399362, [0.0, 4.5521728289688864e-05, 0.0, 0.0]]]"
15,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
16,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [2.0198508831731714, 1.0585875011804724e-06, 0.9998422712363924, 2.3885645114334047e-06]]]"
17,0.004999999999999893,71.0,0.0,"[[2003, 394.52590017696497, 1, 151.69924423399362, [2.0524571009549386e-08, 1.6136989989592722e-12, 0.32649243034379183, 1.6974970940990238e-08]]]"
18,0.004999999999999893,71.0,0.0,"[[2003, 392.6295008848249, 5, 151.69924423399362, [3.054050269095637e-06, 3.2508951426142164e-17, 0.0, 0.013369494400317632]]]"
19,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [5.578923485515136e-06, 0.0, 0.0, 0.0]]]"
20,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
21,0.004999999999999893,71.0,0.0,"[[2003, 394.52590017696497, 1, 151.69924423399362, [0.0, 0.00019054633343901196, 1.9291201761253884, 8.439893802812181e-05]]]"
22,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
23,0.004999999999999893,71.0,0.0,"[[2003, 394.3802106165835, 1, 141.69924423399362, [0.0, 3.731987809312964e-05, 0.0, 4.649402513163009e-08]]]"
24,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
25,0.004999999999999893,71.0,0.0,"[[2003, 394.52590017696497, 1, 151.69924423399362, [0.0, 0.004715145758697324, 0.19901712182998987, 1.7481070708622225e-11]]]"
26,0.004999999999999893,71.0,0.0,"[[2003, 394.68599502056327, 1, 161.69924423399362, [0.0, 0.0, 0.0, 0.0]]]"
27,0.004999999999999893,71.0,0.0,"[[2003, 394.52590017696497, 1, 151.69924423399362, [0.0, -16.11809565095832, 1.5527011757192344, 1.2975317885309254e-16]]]"
28,0.004999999999999893,71.0,0.0,"[[2003, 394.3802106165835, 1, 141.69924423399362, [0.0, 0.44188722899438704, 0.0, 0.0]]]"
29,0.004999999999999893,71.0,0.0,"[[2003, 394.3802106165835, 1, 141.69924423399362, [0.0, 0.013392212032290915, -16.11809565095832, 1.6473285476012072e-13]]]"
