car,racing_line
4,"[[1391.5094093409377, 1149.9721549330518, 20, 121.63657704161673, 1], [1385.783407490704, 1130.8093549598975, 20, 106.63657704161673, 1]]"
6,"[[1391.5094093409377, 1149.9721549330518, 20, 121.63657704161673, 1], [1376.9691462899414, 1136.2396842737776, 20, 136.63657704161673, 0], [1366.478555630879, 1119.2118392068294, 20, 121.63657704161673, 1]]"
9,"[[1391.5094093409377, 1149.9721549330518, 20, 121.63657704161673, 1], [1376.9691462899414, 1136.2396842737776, 20, 136.63657704161673, 0], [1366.478555630879, 1119.2118392068294, 20, 121.63657704161673, 1]]"
7,"[[1390.367789559203, 1156.0140234725804, 16, 136.63657704161673, 2], [1381.9753170319532, 1142.3917474190218, 16, 121.63657704161673, 1], [1375.680962636516, 1132.1750403788528, 12, 121.63657704161673, 2], [1369.3866082410786, 1121.9583333386838, 12, 121.63657704161673, 2]]"
8,"[[1384.4009594550741, 1157.4987489298485, 20, 151.63657704161673, 0], [1369.8606964040778, 1143.7662782705743, 20, 136.63657704161673, 1], [1359.3701057450155, 1126.738433203626, 20, 121.63657704161673, 1], [1344.8298426940191, 1113.0059625443519, 20, 136.63657704161673, 0], [1334.3392520349569, 1095.9781174774037, 20, 121.63657704161673, 1]]"
5,"[[1384.4009594550741, 1157.4987489298485, 20, 151.63657704161673, 0], [1369.8606964040778, 1143.7662782705743, 20, 136.63657704161673, 1], [1352.261655859152, 1134.2650272004228, 20, 151.63657704161673, 0], [1337.7213928081555, 1120.5325565411486, 20, 136.63657704161673, 1], [1320.1223522632297, 1111.031305470997, 20, 151.63657704161673, 0], [1305.5820892122333, 1097.2988348117228, 20, 136.63657704161673, 1], [1287.9830486673075, 1087.7975837415713, 20, 151.63657704161673, 0], [1273.442785616311, 1074.065113082297, 20, 136.63657704161673, 1], [1255.8437450713852, 1064.5638620121456, 20, 151.63657704161673, 0], [1241.3034820203889, 1050.8313913528714, 20, 136.63657704161673, 1], [1223.704441475463, 1041.3301402827199, 20, 151.63657704161673, 0]]"
0,"[[1384.4009594550741, 1157.4987489298485, 20, 151.63657704161673, 0], [1369.8606964040778, 1143.7662782705743, 20, 136.63657704161673, 1], [1358.2284859632807, 1132.7803017431547, 16, 136.63657704161673, 2], [1349.504328132683, 1124.54081934759, 12, 136.63657704161673, 2], [1340.7801703020853, 1116.3013369520254, 12, 136.63657704161673, 2], [1332.0560124714875, 1108.0618545564607, 12, 136.63657704161673, 2], [1323.3318546408898, 1099.822372160896, 12, 136.63657704161673, 2], [1314.607696810292, 1091.5828897653314, 12, 136.63657704161673, 2], [1308.3133424148548, 1081.3661827251624, 12, 121.63657704161673, 1], [1299.589184584257, 1073.1267003295977, 12, 136.63657704161673, 0], [1289.0297602573016, 1067.4259496875068, 12, 151.63657704161673, 0], [1278.4703359303462, 1061.7251990454158, 12, 151.63657704161673, 2], [1267.9109116033908, 1056.0244484033249, 12, 151.63657704161673, 2], [1257.3514872764354, 1050.323697761234, 12, 151.63657704161673, 2], [1246.79206294948, 1044.622947119143, 12, 151.63657704161673, 2], [1238.0679051188822, 1036.3834647235783, 12, 136.63657704161673, 1], [1229.3437472882845, 1028.1439823280136, 12, 136.63657704161673, 2], [1223.0493928928472, 1017.9272752878446, 12, 121.63657704161673, 1], [1214.3252350622495, 1009.6877928922801, 12, 136.63657704161673, 0], [1203.765810735294, 1003.9870422501891, 12, 151.63657704161673, 0], [1193.2063864083386, 998.2862916080982, 12, 151.63657704161673, 2], [1182.6469620813832, 992.5855409660072, 12, 151.63657704161673, 2], [1172.0875377544278, 986.8847903239163, 12, 151.63657704161673, 2], [1161.5281134274724, 981.1840396818253, 12, 151.63657704161673, 2], [1152.8039555968746, 972.9445572862608, 12, 136.63657704161673, 1], [1144.079797766277, 964.7050748906962, 12, 136.63657704161673, 2], [1137.7854433708396, 954.4883678505272, 12, 121.63657704161673, 1], [1129.061285540242, 946.2488854549626, 12, 136.63657704161673, 0], [1118.5018612132865, 940.5481348128717, 12, 151.63657704161673, 0], [1107.942436886331, 934.8473841707807, 12, 151.63657704161673, 2], [1097.3830125593756, 929.1466335286898, 12, 151.63657704161673, 2], [1086.8235882324202, 923.4458828865988, 12, 151.63657704161673, 2], [1076.2641639054648, 917.7451322445079, 12, 151.63657704161673, 2], [1067.540006074867, 909.5056498489433, 12, 136.63657704161673, 1], [1058.8158482442693, 901.2661674533788, 12, 136.63657704161673, 2], [1050.0916904136716, 893.0266850578142, 12, 136.63657704161673, 2], [1041.3675325830739, 884.7872026622497, 12, 136.63657704161673, 2], [1032.6433747524761, 876.5477202666851, 12, 136.63657704161673, 2], [1023.9192169218783, 868.3082378711206, 12, 136.63657704161673, 2], [1014.4680459387306, 859.3821319425923, 13, 136.63657704161673, 3], [1004.2898618030332, 849.7694024811003, 14, 136.63657704161673, 3], [996.9464483416896, 837.8499109342365, 14, 121.63657704161673, 1], [992.9382470465258, 824.4359509530286, 14, 106.63657704161673, 1], [988.6437456588504, 810.063850973163, 15, 106.63657704161673, 3], [988.2153490503673, 795.0699696762525, 15, 91.63657704161673, 1], [991.6822517419856, 780.4761152941213, 15, 76.63657704161673, 1]]"
3,"[[1384.4009594550741, 1157.4987489298485, 20, 151.63657704161673, 0], [1369.8606964040778, 1143.7662782705743, 20, 136.63657704161673, 1], [1359.3701057450155, 1126.738433203626, 20, 121.63657704161673, 1], [1344.8298426940191, 1113.0059625443519, 20, 136.63657704161673, 0], [1333.197632253222, 1102.0199860169323, 16, 136.63657704161673, 2], [1324.4734744226243, 1093.7805036213676, 12, 136.63657704161673, 2], [1313.914050095669, 1088.0797529792767, 12, 151.63657704161673, 0], [1303.3546257687135, 1082.3790023371857, 12, 151.63657704161673, 2], [1292.795201441758, 1076.6782516950948, 12, 151.63657704161673, 2], [1282.2357771148027, 1070.9775010530038, 12, 151.63657704161673, 2], [1271.6763527878472, 1065.2767504109129, 12, 151.63657704161673, 2], [1261.1169284608918, 1059.575999768822, 12, 151.63657704161673, 2], [1250.5575041339364, 1053.875249126731, 12, 151.63657704161673, 2], [1239.998079806981, 1048.17449848464, 12, 151.63657704161673, 2], [1231.2739219763832, 1039.9350160890754, 12, 136.63657704161673, 1], [1224.979567580946, 1029.7183090489063, 12, 121.63657704161673, 1], [1218.6852131855087, 1019.5016020087373, 12, 121.63657704161673, 2], [1209.961055354911, 1011.2621196131728, 12, 136.63657704161673, 0], [1201.2368975243132, 1003.0226372176082, 12, 136.63657704161673, 2], [1190.6774731973578, 997.3218865755173, 12, 151.63657704161673, 0], [1180.1180488704024, 991.6211359334263, 12, 151.63657704161673, 2], [1169.558624543447, 985.9203852913354, 12, 151.63657704161673, 2], [1158.9992002164915, 980.2196346492444, 12, 151.63657704161673, 2], [1148.4397758895361, 974.5188840071535, 12, 151.63657704161673, 2], [1137.8803515625807, 968.8181333650625, 12, 151.63657704161673, 2], [1127.3209272356253, 963.1173827229716, 12, 151.63657704161673, 2], [1116.7615029086699, 957.4166320808806, 12, 151.63657704161673, 2], [1108.0373450780721, 949.1771496853161, 12, 136.63657704161673, 1], [1101.7429906826349, 938.960442645147, 12, 121.63657704161673, 1], [1095.4486362871976, 928.743735604978, 12, 121.63657704161673, 2], [1086.7244784565999, 920.5042532094135, 12, 136.63657704161673, 0], [1078.0003206260021, 912.2647708138489, 12, 136.63657704161673, 2], [1067.4408962990467, 906.564020171758, 12, 151.63657704161673, 0], [1056.8814719720913, 900.863269529667, 12, 151.63657704161673, 2], [1046.3220476451359, 895.1625188875761, 12, 151.63657704161673, 2], [1035.7626233181804, 889.4617682454851, 12, 151.63657704161673, 2], [1025.203198991225, 883.7610176033942, 12, 151.63657704161673, 2], [1014.6437746642695, 878.0602669613032, 12, 151.63657704161673, 2], [1004.0843503373139, 872.3595163192123, 12, 151.63657704161673, 2], [995.3601925067161, 864.1200339236477, 12, 136.63657704161673, 1], [986.6360346761182, 855.8805515280832, 12, 136.63657704161673, 2], [980.3416802806809, 845.6638444879142, 12, 121.63657704161673, 1], [976.9060791705405, 834.1661645040217, 12, 106.63657704161673, 1], [973.4704780604001, 822.6684845201293, 12, 106.63657704161673, 2], [973.1277607736135, 810.6733794826009, 12, 91.63657704161673, 1], [972.785043486827, 798.6782744450726, 12, 91.63657704161673, 2], [972.4423262000405, 786.6831694075443, 12, 91.63657704161673, 2], [972.099608913254, 774.6880643700159, 12, 91.63657704161673, 2], [971.7568916264674, 762.6929593324876, 12, 91.63657704161673, 2], [974.5304137797622, 751.0178758267826, 12, 76.63657704161673, 1], [977.3039359330569, 739.3427923210777, 12, 76.63657704161673, 2], [980.0774580863516, 727.6677088153727, 12, 76.63657704161673, 2], [982.8509802396463, 715.9926253096678, 12, 76.63657704161673, 2], [985.624502392941, 704.3175418039629, 12, 76.63657704161673, 2], [988.3980245462358, 692.6424582982579, 12, 76.63657704161673, 2], [991.1715466995305, 680.967374792553, 12, 76.63657704161673, 2], [993.9450688528252, 669.292291286848, 12, 76.63657704161673, 2], [996.7185910061199, 657.6172077811431, 12, 76.63657704161673, 2], [996.3758737193334, 645.6221027436147, 12, 91.63657704161673, 0], [996.0331564325469, 633.6269977060864, 12, 91.63657704161673, 2], [992.5975553224065, 622.129317722194, 12, 106.63657704161673, 0], [989.1619542122661, 610.6316377383015, 12, 106.63657704161673, 2], [985.7263531021257, 599.133957754409, 12, 106.63657704161673, 2], [982.2907519919853, 587.6362777705166, 12, 106.63657704161673, 2], [975.9963975965479, 577.4195707303476, 12, 121.63657704161673, 0], [969.7020432011105, 567.2028636901786, 12, 121.63657704161673, 2], [963.4076888056732, 556.9861566500095, 12, 121.63657704161673, 2], [957.1133344102358, 546.7694496098405, 12, 121.63657704161673, 2], [948.3891765796379, 538.529967214276, 12, 136.63657704161673, 0], [939.6650187490401, 530.2904848187114, 12, 136.63657704161673, 2], [930.9408609184422, 522.0510024231469, 12, 136.63657704161673, 2], [922.2167030878444, 513.8115200275823, 12, 136.63657704161673, 2], [913.4925452572465, 505.5720376320177, 12, 136.63657704161673, 2], [904.7683874266487, 497.3325552364531, 12, 136.63657704161673, 2], [896.0442295960509, 489.0930728408885, 12, 136.63657704161673, 2], [887.320071765453, 480.8535904453239, 12, 136.63657704161673, 2], [878.5959139348552, 472.6141080497593, 12, 136.63657704161673, 2], [872.3015595394178, 462.39740100959034, 12, 121.63657704161673, 1], [866.0072051439804, 452.1806939694214, 12, 121.63657704161673, 2], [859.712850748543, 441.9639869292524, 12, 121.63657704161673, 2], [853.4184963531056, 431.7472798890835, 12, 121.63657704161673, 2], [847.1241419576683, 421.5305728489145, 12, 121.63657704161673, 2], [840.8297875622309, 411.31386580874556, 12, 121.63657704161673, 2], [834.5354331667935, 401.0971587685766, 12, 121.63657704161673, 2], [831.0998320566531, 389.5994787846841, 12, 106.63657704161673, 1], [830.7571147698666, 377.60437374715576, 12, 91.63657704161673, 1], [827.3215136597262, 366.10669376326325, 12, 106.63657704161673, 0]]"
1,"[[1384.4009594550741, 1157.4987489298485, 20, 151.63657704161673, 0], [1369.8606964040778, 1143.7662782705743, 20, 136.63657704161673, 1], [1359.3701057450155, 1126.738433203626, 20, 121.63657704161673, 1], [1344.8298426940191, 1113.0059625443519, 20, 136.63657704161673, 0], [1333.197632253222, 1102.0199860169323, 16, 136.63657704161673, 2], [1324.4734744226243, 1093.7805036213676, 12, 136.63657704161673, 2], [1313.914050095669, 1088.0797529792767, 12, 151.63657704161673, 0], [1303.3546257687135, 1082.3790023371857, 12, 151.63657704161673, 2], [1292.795201441758, 1076.6782516950948, 12, 151.63657704161673, 2], [1282.2357771148027, 1070.9775010530038, 12, 151.63657704161673, 2], [1271.6763527878472, 1065.2767504109129, 12, 151.63657704161673, 2], [1261.1169284608918, 1059.575999768822, 12, 151.63657704161673, 2], [1250.5575041339364, 1053.875249126731, 12, 151.63657704161673, 2], [1241.8333463033387, 1045.6357667311663, 12, 136.63657704161673, 1], [1233.109188472741, 1037.3962843356016, 12, 136.63657704161673, 2], [1224.3850306421432, 1029.156801940037, 12, 136.63657704161673, 2], [1215.6608728115455, 1020.9173195444724, 12, 136.63657704161673, 2], [1206.9367149809477, 1012.6778371489079, 12, 136.63657704161673, 2], [1198.21255715035, 1004.4383547533433, 12, 136.63657704161673, 2], [1189.4883993197523, 996.1988723577788, 12, 136.63657704161673, 2], [1180.7642414891545, 987.9593899622142, 12, 136.63657704161673, 2], [1170.204817162199, 982.2586393201233, 12, 151.63657704161673, 0], [1159.6453928352437, 976.5578886780323, 12, 151.63657704161673, 2], [1149.0859685082883, 970.8571380359414, 12, 151.63657704161673, 2], [1138.5265441813328, 965.1563873938504, 12, 151.63657704161673, 2], [1127.9671198543774, 959.4556367517595, 12, 151.63657704161673, 2], [1117.407695527422, 953.7548861096685, 12, 151.63657704161673, 2], [1105.7326120217172, 950.9813639563738, 12, 166.63657704161673, 0], [1095.1731876947617, 945.2806133142828, 12, 151.63657704161673, 1], [1086.449029864164, 937.0411309187183, 12, 136.63657704161673, 1], [1080.1546754687267, 926.8244238785493, 12, 121.63657704161673, 1], [1071.430517638129, 918.5849414829847, 12, 136.63657704161673, 0], [1062.7063598075313, 910.3454590874202, 12, 136.63657704161673, 2], [1053.9822019769335, 902.1059766918556, 12, 136.63657704161673, 2], [1045.2580441463358, 893.8664942962911, 12, 136.63657704161673, 2], [1036.533886315738, 885.6270119007265, 12, 136.63657704161673, 2], [1027.8097284851403, 877.387529505162, 12, 136.63657704161673, 2], [1019.0855706545425, 869.1480471095974, 12, 136.63657704161673, 2], [1010.3614128239446, 860.9085647140329, 12, 136.63657704161673, 2], [999.8019884969891, 855.2078140719419, 12, 151.63657704161673, 0], [991.0778306663913, 846.9683316763774, 12, 136.63657704161673, 1], [984.7834762709539, 836.7516246362084, 12, 121.63657704161673, 1], [981.3478751608135, 825.2539446523159, 12, 106.63657704161673, 1], [975.0535207653761, 815.0372376121469, 12, 121.63657704161673, 0], [971.6179196552357, 803.5395576282544, 12, 106.63657704161673, 1], [971.2752023684492, 791.5444525907261, 12, 91.63657704161673, 1], [974.0487245217439, 779.8693690850212, 12, 76.63657704161673, 1], [976.8222466750386, 768.1942855793162, 12, 76.63657704161673, 2], [979.5957688283333, 756.5192020736113, 12, 76.63657704161673, 2], [982.3692909816281, 744.8441185679063, 12, 76.63657704161673, 2], [985.1428131349228, 733.1690350622014, 12, 76.63657704161673, 2], [987.9163352882175, 721.4939515564964, 12, 76.63657704161673, 2], [990.6898574415122, 709.8188680507915, 12, 76.63657704161673, 2], [993.463379594807, 698.1437845450865, 12, 76.63657704161673, 2], [993.1206623080204, 686.1486795075582, 12, 91.63657704161673, 0], [992.7779450212339, 674.1535744700299, 12, 91.63657704161673, 2], [992.4352277344474, 662.1584694325015, 12, 91.63657704161673, 2], [992.0925104476609, 650.1633643949732, 12, 91.63657704161673, 2], [991.7497931608743, 638.1682593574449, 12, 91.63657704161673, 2], [988.3141920507339, 626.6705793735524, 12, 106.63657704161673, 0], [984.8785909405935, 615.17289938966, 12, 106.63657704161673, 2], [981.4429898304531, 603.6752194057675, 12, 106.63657704161673, 2], [978.0073887203127, 592.177539421875, 12, 106.63657704161673, 2], [971.7130343248754, 581.960832381706, 12, 121.63657704161673, 0], [965.418679929438, 571.744125341537, 12, 121.63657704161673, 2], [959.1243255340006, 561.527418301368, 12, 121.63657704161673, 2], [952.8299711385632, 551.310711261199, 12, 121.63657704161673, 2], [946.5356167431258, 541.09400422103, 12, 121.63657704161673, 2], [940.2412623476885, 530.877297180861, 12, 121.63657704161673, 2], [933.9469079522511, 520.660590140692, 12, 121.63657704161673, 2], [927.6525535568137, 510.443883100523, 12, 121.63657704161673, 2], [918.9283957262159, 502.2044007049584, 12, 136.63657704161673, 0], [910.204237895618, 493.9649183093938, 12, 136.63657704161673, 2], [901.4800800650202, 485.7254359138292, 12, 136.63657704161673, 2], [892.7559222344223, 477.4859535182646, 12, 136.63657704161673, 2], [884.0317644038245, 469.2464711227, 12, 136.63657704161673, 2], [875.3076065732266, 461.00698872713537, 12, 136.63657704161673, 2], [864.7481822462711, 455.3062380850444, 12, 151.63657704161673, 0], [856.0240244156732, 447.0667556894798, 12, 136.63657704161673, 1], [849.7296700202359, 436.85004864931085, 12, 121.63657704161673, 1], [841.005512189638, 428.61056625374624, 12, 136.63657704161673, 0], [834.7111577942006, 418.3938592135773, 12, 121.63657704161673, 1], [831.2755566840602, 406.8961792296848, 12, 106.63657704161673, 1], [830.9328393972737, 394.90107419215644, 12, 91.63657704161673, 1], [833.7063615505684, 383.2259906864515, 12, 76.63657704161673, 1], [839.4071121926594, 372.666566359496, 12, 61.63657704161673, 1], [847.6465945882239, 363.9424085288982, 12, 46.63657704161673, 1], [857.863301628393, 357.64805413346085, 12, 31.636577041616732, 1], [869.3609816122854, 354.2124530233205, 12, 16.636577041616732, 1], [880.8586615961779, 350.77685191318017, 12, 16.636577041616732, 2], [892.8537666337062, 350.43413462639364, 12, 1.6365770416167322, 1], [904.3514466175986, 346.9985335162533, 12, 16.636577041616732, 0], [915.8491266014911, 343.56293240611296, 12, 16.636577041616732, 2], [927.3468065853835, 340.1273312959726, 12, 16.636577041616732, 2], [937.5635136255526, 333.83297690053524, 12, 31.636577041616732, 0], [945.8029960211171, 325.10881906993745, 12, 46.63657704161673, 0], [951.5037466632081, 314.549394742982, 12, 61.63657704161673, 0], [954.2772688165028, 302.874311237277, 12, 76.63657704161673, 0], [953.9345515297163, 290.8792061997487, 12, 91.63657704161673, 0], [950.4989504195759, 279.3815262158562, 12, 106.63657704161673, 0]]"
2,"[[1384.4009594550741, 1157.4987489298485, 20, 151.63657704161673, 0], [1369.8606964040778, 1143.7662782705743, 20, 136.63657704161673, 1], [1359.3701057450155, 1126.738433203626, 20, 121.63657704161673, 1], [1344.8298426940191, 1113.0059625443519, 20, 136.63657704161673, 0], [1333.197632253222, 1102.0199860169323, 16, 136.63657704161673, 2], [1324.4734744226243, 1093.7805036213676, 12, 136.63657704161673, 2], [1313.914050095669, 1088.0797529792767, 12, 151.63657704161673, 0], [1303.3546257687135, 1082.3790023371857, 12, 151.63657704161673, 2], [1292.795201441758, 1076.6782516950948, 12, 151.63657704161673, 2], [1282.2357771148027, 1070.9775010530038, 12, 151.63657704161673, 2], [1271.6763527878472, 1065.2767504109129, 12, 151.63657704161673, 2], [1261.1169284608918, 1059.575999768822, 12, 151.63657704161673, 2], [1250.5575041339364, 1053.875249126731, 12, 151.63657704161673, 2], [1241.8333463033387, 1045.6357667311663, 12, 136.63657704161673, 1], [1233.109188472741, 1037.3962843356016, 12, 136.63657704161673, 2], [1224.3850306421432, 1029.156801940037, 12, 136.63657704161673, 2], [1215.6608728115455, 1020.9173195444724, 12, 136.63657704161673, 2], [1206.9367149809477, 1012.6778371489079, 12, 136.63657704161673, 2], [1198.21255715035, 1004.4383547533433, 12, 136.63657704161673, 2], [1189.4883993197523, 996.1988723577788, 12, 136.63657704161673, 2], [1180.7642414891545, 987.9593899622142, 12, 136.63657704161673, 2], [1170.204817162199, 982.2586393201233, 12, 151.63657704161673, 0], [1159.6453928352437, 976.5578886780323, 12, 151.63657704161673, 2], [1149.0859685082883, 970.8571380359414, 12, 151.63657704161673, 2], [1138.5265441813328, 965.1563873938504, 12, 151.63657704161673, 2], [1127.9671198543774, 959.4556367517595, 12, 151.63657704161673, 2], [1117.407695527422, 953.7548861096685, 12, 151.63657704161673, 2], [1105.7326120217172, 950.9813639563738, 12, 166.63657704161673, 0], [1095.1731876947617, 945.2806133142828, 12, 151.63657704161673, 1], [1086.449029864164, 937.0411309187183, 12, 136.63657704161673, 1], [1080.1546754687267, 926.8244238785493, 12, 121.63657704161673, 1], [1071.430517638129, 918.5849414829847, 12, 136.63657704161673, 0], [1062.7063598075313, 910.3454590874202, 12, 136.63657704161673, 2], [1053.9822019769335, 902.1059766918556, 12, 136.63657704161673, 2], [1045.2580441463358, 893.8664942962911, 12, 136.63657704161673, 2], [1036.533886315738, 885.6270119007265, 12, 136.63657704161673, 2], [1027.8097284851403, 877.387529505162, 12, 136.63657704161673, 2], [1019.0855706545425, 869.1480471095974, 12, 136.63657704161673, 2], [1010.3614128239446, 860.9085647140329, 12, 136.63657704161673, 2], [999.8019884969891, 855.2078140719419, 12, 151.63657704161673, 0], [991.0778306663913, 846.9683316763774, 12, 136.63657704161673, 1], [984.7834762709539, 836.7516246362084, 12, 121.63657704161673, 1], [981.3478751608135, 825.2539446523159, 12, 106.63657704161673, 1], [975.0535207653761, 815.0372376121469, 12, 121.63657704161673, 0], [971.6179196552357, 803.5395576282544, 12, 106.63657704161673, 1], [971.2752023684492, 791.5444525907261, 12, 91.63657704161673, 1], [974.0487245217439, 779.8693690850212, 12, 76.63657704161673, 1], [976.8222466750386, 768.1942855793162, 12, 76.63657704161673, 2], [979.5957688283333, 756.5192020736113, 12, 76.63657704161673, 2], [982.3692909816281, 744.8441185679063, 12, 76.63657704161673, 2], [985.1428131349228, 733.1690350622014, 12, 76.63657704161673, 2], [987.9163352882175, 721.4939515564964, 12, 76.63657704161673, 2], [990.6898574415122, 709.8188680507915, 12, 76.63657704161673, 2], [993.463379594807, 698.1437845450865, 12, 76.63657704161673, 2], [993.1206623080204, 686.1486795075582, 12, 91.63657704161673, 0], [992.7779450212339, 674.1535744700299, 12, 91.63657704161673, 2], [992.4352277344474, 662.1584694325015, 12, 91.63657704161673, 2], [992.0925104476609, 650.1633643949732, 12, 91.63657704161673, 2], [991.7497931608743, 638.1682593574449, 12, 91.63657704161673, 2], [988.3141920507339, 626.6705793735524, 12, 106.63657704161673, 0], [984.8785909405935, 615.17289938966, 12, 106.63657704161673, 2], [981.4429898304531, 603.6752194057675, 12, 106.63657704161673, 2], [978.0073887203127, 592.177539421875, 12, 106.63657704161673, 2], [971.7130343248754, 581.960832381706, 12, 121.63657704161673, 0], [965.418679929438, 571.744125341537, 12, 121.63657704161673, 2], [959.1243255340006, 561.527418301368, 12, 121.63657704161673, 2], [952.8299711385632, 551.310711261199, 12, 121.63657704161673, 2], [946.5356167431258, 541.09400422103, 12, 121.63657704161673, 2], [940.2412623476885, 530.877297180861, 12, 121.63657704161673, 2], [933.9469079522511, 520.660590140692, 12, 121.63657704161673, 2], [927.6525535568137, 510.443883100523, 12, 121.63657704161673, 2], [918.9283957262159, 502.2044007049584, 12, 136.63657704161673, 0], [910.204237895618, 493.9649183093938, 12, 136.63657704161673, 2], [901.4800800650202, 485.7254359138292, 12, 136.63657704161673, 2], [892.7559222344223, 477.4859535182646, 12, 136.63657704161673, 2], [884.0317644038245, 469.2464711227, 12, 136.63657704161673, 2], [875.3076065732266, 461.00698872713537, 12, 136.63657704161673, 2], [864.7481822462711, 455.3062380850444, 12, 151.63657704161673, 0], [856.0240244156732, 447.0667556894798, 12, 136.63657704161673, 1], [849.7296700202359, 436.85004864931085, 12, 121.63657704161673, 1], [841.005512189638, 428.61056625374624, 12, 136.63657704161673, 0], [834.7111577942006, 418.3938592135773, 12, 121.63657704161673, 1], [831.2755566840602, 406.8961792296848, 12, 106.63657704161673, 1], [830.9328393972737, 394.90107419215644, 12, 91.63657704161673, 1], [833.7063615505684, 383.2259906864515, 12, 76.63657704161673, 1], [839.4071121926594, 372.666566359496, 12, 61.63657704161673, 1], [847.6465945882239, 363.9424085288982, 12, 46.63657704161673, 1], [857.863301628393, 357.64805413346085, 12, 31.636577041616732, 1], [869.3609816122854, 354.2124530233205, 12, 16.636577041616732, 1], [880.8586615961779, 350.77685191318017, 12, 16.636577041616732, 2], [892.8537666337062, 350.43413462639364, 12, 1.6365770416167322, 1], [904.3514466175986, 346.9985335162533, 12, 16.636577041616732, 0], [915.8491266014911, 343.56293240611296, 12, 16.636577041616732, 2], [927.3468065853835, 340.1273312959726, 12, 16.636577041616732, 2], [937.5635136255526, 333.83297690053524, 12, 31.636577041616732, 0], [945.8029960211171, 325.10881906993745, 12, 46.63657704161673, 0], [951.5037466632081, 314.549394742982, 12, 61.63657704161673, 0], [954.2772688165028, 302.874311237277, 12, 76.63657704161673, 0], [953.9345515297163, 290.8792061997487, 12, 91.63657704161673, 0], [950.4989504195759, 279.3815262158562, 12, 106.63657704161673, 0]]"
