car,time,circuit,goals_crossed,racing_line
0,9.0,0.06600000000003092,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.0, 0.1990577355747499, 0.0, 0.9999840473579025]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.0, 0.4004315417228394, 0.0]], [1390.0106125422235, 1152.3327687067729, 9, 126.63657704161673, [0.0, 0.4004315417228394, 0.0, 0.9999849567543643]], [1385.9756442026305, 1144.2879548184046, 9, 116.63657704161673, [0.0, 0.4004315417228394, 0.0]], [1380.147356600996, 1132.6676680907617, 13, 116.63657704161673, [0.0, 0.4004315417228394, 0.0, 0.9999849567543643]]]"
1,9.0,0.06600000000003092,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.0, 4.696396993234687e-06, 0.0, 0.999997864054905]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.0, 0.015401874905205027, 0.0]], [1390.0106125422235, 1152.3327687067729, 9, 126.63657704161673, [0.0, 0.015401874905205027, 0.0, 0.9999989594390265]], [1385.9756442026305, 1144.2879548184046, 9, 116.63657704161673, [0.0, 0.015401874905205027, 0.0]], [1380.147356600996, 1132.6676680907617, 13, 116.63657704161673, [0.0, 0.015401874905205027, 0.0, 0.9999989594390265]]]"
2,9.0,0.06600000000003092,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.0, 0.34915747109732015, 0.0, 0.9999551505831341]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.0, 0.37750282792277207, 0.0]], [1390.0106125422235, 1152.3327687067729, 9, 126.63657704161673, [0.0, 0.37750282792277207, 0.0, 0.9996978977317724]], [1385.9756442026305, 1144.2879548184046, 9, 116.63657704161673, [0.0, 0.37750282792277207, 0.0]], [1380.147356600996, 1132.6676680907617, 13, 116.63657704161673, [0.0, 0.37750282792277207, 0.0, 0.9996978977317724]]]"
3,9.0,0.06600000000003092,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.0, 2.5203383399601217e-07, 0.0, 0.9985749559219177]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.0, 0.010000495713771797, 0.0]], [1390.0106125422235, 1152.3327687067729, 9, 126.63657704161673, [0.0, 0.010000495713771797, 0.0, 0.9979586743961338]], [1385.9756442026305, 1144.2879548184046, 9, 116.63657704161673, [0.0, 0.010000495713771797, 0.0]], [1380.147356600996, 1132.6676680907617, 13, 116.63657704161673, [0.0, 0.010000495713771797, 0.0, 0.9979586743961338]]]"
4,9.0,0.06600000000003092,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.0, 0.983823514892539, 0.0, 0.9999993531850393]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.0, 0.9931690859182815, 0.0]], [1390.0106125422235, 1152.3327687067729, 9, 126.63657704161673, [0.0, 0.9931690859182815, 0.0, 0.9999993561071407]], [1385.9756442026305, 1144.2879548184046, 9, 116.63657704161673, [0.0, 0.9931690859182815, 0.0]], [1380.147356600996, 1132.6676680907617, 13, 116.63657704161673, [0.0, 0.9931690859182815, 0.0, 0.9999993561071407]]]"
5,9.0,0.06600000000003092,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.0, 0.9485624180165023, 0.0, 0.9999962559615702]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.0, 0.9485639573440681, 0.0]], [1390.0106125422235, 1152.3327687067729, 9, 126.63657704161673, [0.0, 0.9485639573440681, 0.0, 0.999996259080346]], [1385.9756442026305, 1144.2879548184046, 9, 116.63657704161673, [0.0, 0.9485639573440681, 0.0]], [1380.147356600996, 1132.6676680907617, 13, 116.63657704161673, [0.0, 0.9485639573440681, 0.0, 0.999996259080346]]]"
6,9.0,0.06600000000003092,0.0,"[[1398.364934237251, 1163.5668823351814, 5, 136.63657704161673, [0.0, 0.4023235661634024, 0.0, 0.9999856395887754]], [1395.3812479175983, 1159.554698896464, 5, 126.63657704161673, [0.0, 0.6254235449124256, 0.0]], [1390.0106125422235, 1152.3327687067729, 9, 126.63657704161673, [0.0, 0.6254235449124256, 0.0, 0.9999996613823314]], [1385.9756442026305, 1144.2879548184046, 9, 116.63657704161673, [0.0, 0.6254235449124256, 0.0]], [1380.147356600996, 1132.6676680907617, 13, 116.63657704161673, [0.0, 0.6254235449124256, 0.0, 0.9999996613823314]]]"
21,9.0,0.1300000000000523,0.0,"[[1401.1648008855848, 1166.4500523304168, 1, 146.63657704161673, [0.4073964508714731, 0.0, 0.0002937626359808427, 0.00583890115495604]], [1400.3296017711696, 1165.9001046608337, 1, 146.63657704161673, [0.0, 0.000334038910040774, 0.00608830519542162]], [1399.4115937973493, 1165.5035427362845, 1, 156.63657704161673, [0.4461525859436553, 0.0, 0.000334038910040774, 0.00608830519542162]], [1398.493585823529, 1165.1069808117354, 1, 156.63657704161673, [0.0, 0.000334038910040774, 0.00608830519542162]], [1397.5206621980535, 1164.8758539656276, 1, 166.63657704161673, [0.4461525859436553, 0.0, 0.000334038910040774, 0.00608830519542162]], [1396.547738572578, 1164.6447271195198, 1, 166.63657704161673, [0.0, 0.00033403888190657776, 0.006088305055701751]], [1395.5494610874846, 1164.5860580241163, 1, 176.63657704161673, [0.44615215903990313, 0.0, 0.00033403849501793093, 0.006088303134336831]], [1390.5580736620173, 1164.2927125470992, 5, 176.63657704161673, [5.0512521975883435e-05, 0.0, 3.166543421059714e-07, 0.000908238835010991]], [1385.5915777196185, 1164.8705689774838, 5, 186.63657704161673, [4.781034802617655e-05, 0.0, 3.043740685843454e-07]]]"
7,9.0,0.1470000000000482,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 0.9521039175257822, 0.013649132848850045, 0.0]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.0, 8.75651076269652e-27, 0.0]]]"
8,9.0,0.1470000000000482,0.0,"[[1401.4032627360696, 1166.1975633122565, 1, 126.63657704161673, [0.0, 0.9439858337811998, 0.04204551200669274, 0.0]], [1400.9549329205593, 1165.3036951024378, 1, 116.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1400.6686328280475, 1164.34555510378, 1, 106.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1400.5530615419707, 1163.3522559153002, 1, 96.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1400.6117306373742, 1162.3539784302068, 1, 86.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1400.842857483482, 1161.3810548047313, 1, 76.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1401.2394194080312, 1160.463046830911, 1, 66.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1401.7893670776143, 1159.6278477164958, 1, 56.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1402.475990610578, 1158.900834563946, 1, 46.63657704161673, [0.0, 8.75651076269652e-27, 0.0]], [1403.2784272983215, 1158.3040973000157, 1, 36.63657704161673, [0.0, 8.75651076269652e-27, 0.0]]]"
